arch;hostname;lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
xeon;diascld45;cds-cas;uniform;0,990000;2;256;5000000;30;65;5;8109728;2434788;5269372;405568;2703022;369,956201;3827839;4281889;0,893960
xeon;diascld45;cds-cas;uniform;0,990000;4;256;5000000;30;65;5;13089062;3928999;8506380;653683;4362672;229,217286;3031259;3511167;0,863320
xeon;diascld45;cds-cas;uniform;0,990000;8;256;5000000;30;65;5;13298940;3990094;8645434;663412;3930301;254,433390;1586553;1749206;0,907013
xeon;diascld45;cds-cas;uniform;0,990000;16;256;5000000;30;65;5;18824891;5647188;12236287;941416;6273627;159,397423;1096267;1253939;0,874259
xeon;diascld45;cds-cas;uniform;0,990000;32;256;5000000;30;65;5;16446221;4932898;10691370;821953;5465823;182,955056;434658;614271;0,707600
xeon;diascld45;cds-cas;uniform;0,990000;48;256;5000000;30;65;5;22988002;6892749;14945970;1149283;7642324;130,850247;439301;518296;0,847587
xeon;diascld45;cds-ticket;uniform;0,990000;1;256;5000000;30;65;5;7563765;2269562;4916510;377693;2521056;396,659150;0;0;1,000000
xeon;diascld45;cds-ticket;uniform;0,990000;2;256;5000000;30;65;5;8264699;2481085;5370149;413465;2754658;363,021394;4074639;4190060;0,972454
xeon;diascld45;cds-ticket;uniform;0,990000;4;256;5000000;30;65;5;13376788;4015256;8693138;668394;4458574;224,286932;2839925;3622891;0,783884
xeon;diascld45;cds-ticket;uniform;0,990000;8;256;5000000;30;65;5;12857108;3858031;8357645;641432;4285060;233,368947;1474693;1699581;0,867680
xeon;diascld45;cds-ticket;uniform;0,990000;16;256;5000000;30;65;5;14235919;4269265;9254892;711762;4744317;210,778491;848726;942283;0,900712
xeon;diascld45;cds-ticket;uniform;0,990000;32;256;5000000;30;65;5;20862089;6258723;13560751;1042615;6952441;143,834371;608363;699333;0,869919
xeon;diascld45;cds-ticket;uniform;0,990000;48;256;5000000;30;65;5;29463540;8836812;19154171;1472557;9806467;101,973517;605893;622392;0,973491
