lock;workload;threads;cs_work;read_pct;total_ops;read_ops;write_ops;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
occ;rw;6;0;50;22386907;11197316;11189591;7461704;134,017629;146345;10137276;0,014436
occ;rw;6;0;50;22352692;11180359;11172333;7450277;134,223194;139617;10172995;0,013724
occ;rw;6;0;50;25030130;12515519;12514611;8342679;119,865563;6495;10072539;0,000645
occ;rw;6;0;50;24265955;12133374;12132581;8087985;123,640186;9035;8919996;0,001013
occ;rw;6;0;50;23940991;11973857;11967134;7979638;125,318967;145133;9308423;0,015592
occ;rw;8;0;50;18942462;9467000;9475462;6313402;158,393199;683213;4105579;0,166411
occ;rw;8;0;50;16353691;8178727;8174964;5450625;183,465179;5174;5500091;0,000941
occ;rw;8;0;50;17455713;8728723;8726990;5817886;171,883729;3306;7125484;0,000464
occ;rw;8;0;50;17724540;8864139;8860401;5907536;169,275292;4027;6212080;0,000648
occ;rw;8;0;50;18030505;9017090;9013415;6009513;166,402821;14326;4918076;0,002913
occ;rw;1;0;80;243502646;194810310;48692336;81164411;12,320671;0;0;1,000000
occ;rw;1;0;80;243523007;194826541;48696466;81171885;12,319536;0;0;1,000000
occ;rw;1;0;80;242739281;194198901;48540380;80910920;12,359271;0;0;1,000000
occ;rw;1;0;80;243888227;195118736;48769491;81293686;12,301078;0;0;1,000000
occ;rw;1;0;80;242693428;194162205;48531223;80895431;12,361638;0;0;1,000000
occ;rw;2;0;80;99417410;79537548;19879862;33137788;30,177029;49394639;50022771;0,987443
occ;rw;2;0;80;94897895;75921888;18976007;31631511;31,614044;47270008;47627887;0,992486
occ;rw;2;0;80;98103442;78486547;19616895;32699965;30,581072;48920740;49182702;0,994674
occ;rw;2;0;80;96019300;76819107;19200193;32005171;31,244951;47924042;48095258;0,996440
occ;rw;2;0;80;91172288;72940234;18232054;30389543;32,906055;45299142;45873146;0,987487
occ;rw;4;0;80;59747137;47797800;11949337;19914505;50,214654;8182089;21788925;0,375516
occ;rw;4;0;80;56887180;45509326;11377854;18961256;52,739120;7488605;21071485;0,355390
occ;rw;4;0;80;56249466;45001263;11248203;18748636;53,337213;7704243;20159905;0,382157
occ;rw;4;0;80;56017466;44816080;11201386;18671429;53,557763;7708602;20203699;0,381544
occ;rw;4;0;80;64207196;51366005;12841191;21401317;46,726095;9439286;22775141;0,414456
occ;rw;6;0;80;39792093;31833633;7958460;13262849;75,398580;28005;14981136;0,001869
occ;rw;6;0;80;38313459;30650258;7663201;12770174;78,307463;17861;14494330;0,001232
occ;rw;6;0;80;36051770;28835472;7216298;12016182;83,221107;12669;15399502;0,000823
occ;rw;6;0;80;37702074;30160386;7541688;12566360;79,577534;16323;14230871;0,001147
occ;rw;6;0;80;32434813;25945221;6489592;10810759;92,500439;132028;15122024;0,008731
occ;rw;8;0;80;28590374;22874466;5715908;9529124;104,941433;850527;6887097;0,123496
occ;rw;8;0;80;28087971;22469770;5618201;9361726;106,817900;4732;10822554;0,000437
occ;rw;8;0;80;28917405;23132819;5784586;9638104;103,754842;23870;10759345;0,002219
occ;rw;8;0;80;27622706;22092425;5530281;9206609;108,617620;3841;11801551;0,000325
occ;rw;8;0;80;30753384;24606890;6146494;10250095;97,560070;1085900;6562230;0,165477
occ;rw;1;0;95;279155256;265199604;13955652;93048352;10,747101;0;0;1,000000
occ;rw;1;0;95;279322900;265358811;13964089;93104400;10,740631;0;0;1,000000
occ;rw;1;0;95;279609934;265631298;13978636;93200069;10,729606;0;0;1,000000
occ;rw;1;0;95;281261813;267200516;14061297;93750625;10,666596;0;0;1,000000
occ;rw;1;0;95;279358338;265392499;13965839;93116187;10,739271;0;0;1,000000
occ;rw;2;0;95;212878443;202230751;10647692;70956506;14,093140;106418603;106459840;0,999613
occ;rw;2;0;95;248050566;235646010;12404556;82680821;12,094703;123945682;124104884;0,998717
occ;rw;2;0;95;243451919;231277354;12174565;81147452;12,323246;121387403;122064516;0,994453
occ;rw;2;0;95;262036571;248932540;13104031;87342194;11,449220;130958118;131078453;0,999082
occ;rw;2;0;95;254564826;241835056;12729770;84851579;11,785284;127100479;127464347;0,997145
occ;rw;4;0;95;191177200;181618742;9558458;63722620;15,693014;40466203;55323429;0,731448
occ;rw;4;0;95;201210172;191149404;10060768;67066181;14,910645;43301819;57578283;0,752051
occ;rw;4;0;95;213850865;203157648;10693217;71279406;14,029298;46870547;60299564;0,777295
occ;rw;4;0;95;185193497;175933614;9259883;61727388;16,200264;38759752;53633083;0,722684
occ;rw;4;0;95;192314011;182700459;9613552;64100751;15,600441;40620249;55405361;0,733147
occ;rw;6;0;95;138734864;131798590;6936274;46241118;21,625774;8731884;36601938;0,238563
occ;rw;6;0;95;143590361;136413680;7176681;47859588;20,894455;17795716;35703592;0,498429
occ;rw;6;0;95;130049881;123548776;6501105;43346563;23,069880;14910165;32893410;0,453287
occ;rw;6;0;95;131657556;125079531;6578025;43882211;22,788277;5793353;36421193;0,159065
occ;rw;6;0;95;130490339;123971149;6519190;43493409;22,991989;6022153;36113529;0,166756
occ;rw;8;0;95;94411674;89690397;4721277;31467147;31,779176;483848;29276740;0,016527
occ;rw;8;0;95;81529088;77454410;4074678;27173660;36,800343;141889;25108189;0,005651
occ;rw;8;0;95;90154539;85646899;4507640;30048399;33,279643;4700972;19025661;0,247086
occ;rw;8;0;95;100620741;95590764;5029977;33536947;29,817860;857471;28758346;0,029816
occ;rw;8;0;95;90366542;85848159;4518383;30119119;33,201502;390944;27083597;0,014435
occ;rw;1;0;100;296052651;296052651;0;98681532;10,133608;0;0;1,000000
occ;rw;1;0;100;296223534;296223534;0;98738429;10,127769;0;0;1,000000
occ;rw;1;0;100;297732582;297732582;0;99241326;10,076447;0;0;1,000000
occ;rw;1;0;100;296200109;296200109;0;98730755;10,128556;0;0;1,000000
occ;rw;1;0;100;297732189;297732189;0;99241301;10,076450;0;0;1,000000
occ;rw;2;0;100;593978307;593978307;0;197985751;5,050869;296984148;296994159;0,999966
occ;rw;2;0;100;594285806;594285806;0;198088932;5,048238;297108717;297177089;0,999770
occ;rw;2;0;100;597424553;597424553;0;199135757;5,021700;298667246;298757307;0,999699
occ;rw;2;0;100;596550359;596550359;0;198843824;5,029072;298156073;298394286;0,999202
occ;rw;2;0;100;597251777;597251777;0;199077936;5,023158;298433493;298818284;0,998712
occ;rw;4;0;100;1181856004;1181856004;0;393931058;2,538515;294072653;297551624;0,988308
occ;rw;4;0;100;1190528533;1190528533;0;396821648;2,520024;296521275;298695189;0,992722
occ;rw;4;0;100;1191555487;1191555487;0;397163922;2,517852;296631968;299671445;0,989857
occ;rw;4;0;100;1186724187;1186724187;0;395554185;2,528099;295768748;298245753;0,991695
occ;rw;4;0;100;1149663040;1149663040;0;383201254;2,609595;260502211;297430222;0,875843
occ;rw;6;0;100;1793869785;1793869785;0;597910604;1,672491;296647073;299811854;0,989444
occ;rw;6;0;100;1788743717;1788743717;0;596196614;1,677299;295521912;299227467;0,987616
occ;rw;6;0;100;1788676042;1788676042;0;596177882;1,677352;296569106;298683229;0,992922
occ;rw;6;0;100;1786511717;1786511717;0;595460082;1,679374;296213112;298423964;0,992592
occ;rw;6;0;100;1781145553;1781145553;0;593669280;1,684440;295168076;297846400;0,991008
occ;rw;8;0;100;2373325762;2373325762;0;791031264;1,264173;295578936;297331358;0,994106
occ;rw;8;0;100;2384248041;2384248041;0;794675985;1,258375;297282290;298703570;0,995242
occ;rw;8;0;100;2380514603;2380514603;0;793428923;1,260352;296871819;298197141;0,995556
occ;rw;8;0;100;2369369870;2369369870;0;789714357;1,266281;294077459;297359677;0,988962
occ;rw;8;0;100;2388734778;2388734778;0;796164799;1,256021;297250698;300047504;0,990679
rcu;rcu;1;0;0;95753380;0;95753380;31917064;31,331202;0;0;1,000000
rcu;rcu;1;0;0;95471685;0;95471685;31823291;31,423525;0;0;1,000000
rcu;rcu;1;0;0;95451352;0;95451352;31816583;31,430150;0;0;1,000000
rcu;rcu;1;0;0;95309537;0;95309537;31769079;31,477147;0;0;1,000000
rcu;rcu;1;0;0;95481283;0;95481283;31826544;31,420313;0;0;1,000000
rcu;rcu;2;0;0;37455691;0;37455691;12484909;80,096693;18308785;19146906;0,956227
rcu;rcu;2;0;0;36101328;0;36101328;12033461;83,101606;17843417;18257911;0,977298
rcu;rcu;2;0;0;30966278;0;30966278;10321906;96,881327;15336373;15629905;0,981220
rcu;rcu;2;0;0;32873785;0;32873785;10957741;91,259684;16320937;16552848;0,985990
rcu;rcu;2;0;0;30995045;0;30995045;10331475;96,791600;15477413;15517632;0,997408
rcu;rcu;4;0;0;25414901;0;25414901;8471421;118,043950;1807105;10706041;0,168793
rcu;rcu;4;0;0;20547299;0;20547299;6848876;146,009353;1835809;8767431;0,209390
rcu;rcu;4;0;0;17279901;0;17279901;5759831;173,616204;47082;8789041;0,005357
rcu;rcu;4;0;0;23555375;0;23555375;7851542;127,363506;1511953;10083212;0,149948
rcu;rcu;4;0;0;22718323;0;22718323;7572534;132,056189;1901329;9748126;0,195046
rcu;rcu;6;0;0;16361034;0;16361034;5453442;183,370402;625;6231638;0,000100
rcu;rcu;6;0;0;18053895;0;18053895;6017709;166,176180;625;8376702;0,000075
rcu;rcu;6;0;0;13177549;0;13177549;4392329;227,669600;13;6590424;0,000002
rcu;rcu;6;0;0;12971225;0;12971225;4323550;231,291372;1151;5363190;0,000215
rcu;rcu;6;0;0;14775885;0;14775885;4925090;203,041946;625;5796337;0,000108
rcu;rcu;8;0;0;13398650;0;13398650;4465982;223,914895;1;5368676;0,000000
rcu;rcu;8;0;0;13386141;0;13386141;4461832;224,123154;1249;4557058;0,000274
rcu;rcu;8;0;0;11569708;0;11569708;3856392;259,309704;1;4382835;0,000000
rcu;rcu;8;0;0;13371702;0;13371702;4457020;224,365122;625;4545317;0,000138
rcu;rcu;8;0;0;11976729;0;11976729;3992058;250,497305;1;4916497;0,000000
rcu;rcu;1;0;50;134107133;67043178;67063955;44701536;22,370596;0;0;1,000000
rcu;rcu;1;0;50;131592730;65786208;65806522;43863478;22,798010;0;0;1,000000
rcu;rcu;1;0;50;134074560;67026998;67047562;44690663;22,376038;0;0;1,000000
rcu;rcu;1;0;50;134242140;67111047;67131093;44746209;22,348261;0;0;1,000000
rcu;rcu;1;0;50;133935384;66957308;66978076;44644377;22,399237;0;0;1,000000
rcu;rcu;2;0;50;31542929;15768040;15774889;10514121;95,110177;15684820;15858109;0,989073
rcu;rcu;2;0;50;33628048;16808329;16819719;11209154;89,212791;16809860;16818188;0,999505
rcu;rcu;2;0;50;31618265;15805198;15813067;10539209;94,883781;15624236;15994029;0,976879
rcu;rcu;2;0;50;35033270;17512311;17520959;11677470;85,634985;17458006;17575264;0,993328
rcu;rcu;2;0;50;34624569;17307778;17316791;11541304;86,645318;17309855;17314714;0,999719
rcu;rcu;4;0;50;24560392;12282616;12277776;8186549;122,151578;2857647;9584309;0,298159
rcu;rcu;4;0;50;20535834;10269018;10266816;6845119;146,089496;2128146;8085362;0,263210
rcu;rcu;4;0;50;24634189;12317220;12316969;8211198;121,784904;2904307;9533656;0,304637
rcu;rcu;4;0;50;20575077;10288481;10286596;6858166;145,811577;2080135;8168550;0,254652
rcu;rcu;4;0;50;21904258;10952600;10951658;7301171;136,964314;2295718;8275382;0,277415
rcu;rcu;6;0;50;15331453;7667320;7664133;5110257;195,684856;3986;7641185;0,000522
rcu;rcu;6;0;50;15325706;7663839;7661867;5108335;195,758482;1032;6246728;0,000165
rcu;rcu;6;0;50;14630581;7313245;7317336;4876651;205,058752;890516;5948612;0,149701
rcu;rcu;6;0;50;15940370;7968755;7971615;5313211;188,210082;1140891;5532936;0,206200
rcu;rcu;6;0;50;16204061;8099701;8104360;5401109;185,147144;1930355;3943343;0,489522
rcu;rcu;8;0;50;11660193;5828952;5831241;3886538;257,298332;498896;2793409;0,178598
rcu;rcu;8;0;50;12955963;6479540;6476423;4318466;231,563672;888;5237915;0,000170
rcu;rcu;8;0;50;13185135;6592854;6592281;4394828;227,540159;497513;3204816;0,155239
rcu;rcu;8;0;50;11364700;5680816;5683884;3788052;263,987881;948;4247305;0,000223
rcu;rcu;8;0;50;13446060;6722384;6723676;4481813;223,123989;582;5308578;0,000110
rcu;rcu;1;0;80;181189191;144951216;36237975;60394957;16,557674;0;0;1,000000
rcu;rcu;1;0;80;177939023;142350816;35588207;59312000;16,859995;0;0;1,000000
rcu;rcu;1;0;80;181173789;144938838;36234951;60390228;16,558970;0;0;1,000000
rcu;rcu;1;0;80;181170497;144936150;36234347;60389164;16,559262;0;0;1,000000
rcu;rcu;1;0;80;181150941;144920425;36230516;60382369;16,561126;0;0;1,000000
rcu;rcu;2;0;80;52727253;42179026;10548227;17575332;56,897929;25961016;26766237;0,969917
rcu;rcu;2;0;80;59337519;47466214;11871305;19778781;50,559231;29174824;30162695;0,967249
rcu;rcu;2;0;80;67467501;53977402;13490099;22488783;44,466611;33082270;34385231;0,962107
rcu;rcu;2;0;80;56077919;44858104;11219815;18692302;53,497956;27611282;28466637;0,969952
rcu;rcu;2;0;80;61075694;48860787;12214907;20358137;49,120408;29965020;31110674;0,963175
rcu;rcu;4;0;80;45319213;36256032;9063181;15105949;66,199083;6398676;16544752;0,386750
rcu;rcu;4;0;80;45441031;36352362;9088669;15146634;66,021269;5981065;16903289;0,353840
rcu;rcu;4;0;80;43028136;34421120;8607016;14342339;69,723633;5338132;16049027;0,332614
rcu;rcu;4;0;80;43467571;34772780;8694791;14488762;69,019008;5323166;16551485;0,321613
rcu;rcu;4;0;80;47021573;37617544;9404029;15673451;63,802158;6856571;17109981;0,400735
rcu;rcu;6;0;80;31574697;25256964;6317733;10524418;95,017126;154613;14846458;0,010414
rcu;rcu;6;0;80;31088387;24870517;6217870;10362383;96,502897;14438;12803389;0,001128
rcu;rcu;6;0;80;33943976;27152062;6791914;11314160;88,384816;12765;13532339;0,000943
rcu;rcu;6;0;80;33644879;26915359;6729520;11214500;89,170268;30059;12856281;0,002338
rcu;rcu;6;0;80;36612863;29291727;7321136;12203761;81,941947;2400578;11788590;0,203636
rcu;rcu;8;0;80;20127905;16103199;4024706;6708987;149,053792;2105;7074569;0,000298
rcu;rcu;8;0;80;22697610;18158523;4539087;7565540;132,178257;49447;8573200;0,005768
rcu;rcu;8;0;80;25853954;20685341;5168613;8617599;116,041589;2918;10497042;0,000278
rcu;rcu;8;0;80;25135194;20109328;5025866;8378006;119,360135;1227974;5974983;0,205519
rcu;rcu;8;0;80;22150339;17721250;4429089;7383073;135,444940;8291;8118351;0,001021
rcu;rcu;1;0;95;217483867;206615207;10868660;72492700;13,794492;0;0;1,000000
rcu;rcu;1;0;95;217467839;206600034;10867805;72487725;13,795439;0;0;1,000000
rcu;rcu;1;0;95;217514280;206643962;10870318;72503555;13,792427;0;0;1,000000
rcu;rcu;1;0;95;217508060;206638072;10869988;72501485;13,792821;0;0;1,000000
rcu;rcu;1;0;95;217386376;206522540;10863836;72460836;13,800558;0;0;1,000000
rcu;rcu;2;0;95;175993781;167192735;8801046;58663611;17,046342;87483127;88510654;0,988391
rcu;rcu;2;0;95;152452545;144827100;7625445;50816628;19,678598;75853683;76598862;0,990272
rcu;rcu;2;0;95;141572581;134492471;7080110;47190067;21,190900;70071863;71500718;0,980016
rcu;rcu;2;0;95;146893882;139547354;7346528;48963442;20,423401;71060684;75833198;0,937066
rcu;rcu;2;0;95;150969120;143418019;7551101;50322173;19,871956;73975653;76993467;0,960804
rcu;rcu;4;0;95;134899365;128157850;6741515;44965027;22,239506;26917562;39233605;0,686084
rcu;rcu;4;0;95;143358075;136192157;7165918;47784429;20,927319;28300145;43092944;0,656723
rcu;rcu;4;0;95;124693585;118462498;6231087;41563148;24,059775;23674335;38396400;0,616577
rcu;rcu;4;0;95;143888841;136695480;7193361;47961601;20,850013;26566875;44147057;0,601781
rcu;rcu;4;0;95;153337542;145673598;7663944;51111116;19,565215;29753827;45746446;0,650407
rcu;rcu;6;0;95;122700812;116566718;6134094;40898586;24,450723;10822531;34381405;0,314779
rcu;rcu;6;0;95;133002317;126354489;6647828;44332354;22,556889;17177169;31772774;0,540625
rcu;rcu;6;0;95;123098278;116944400;6153878;41031238;24,371675;11677548;30319214;0,385153
rcu;rcu;6;0;95;125870802;119577461;6293341;41955322;23,834878;15056354;30365249;0,495842
rcu;rcu;6;0;95;115088370;109335193;5753177;38361056;26,068104;4745949;35779030;0,132646
rcu;rcu;8;0;95;111938091;106342367;5595724;37298780;26,810528;388010;30356124;0,012782
rcu;rcu;8;0;95;107156731;101801450;5355281;35717065;27,997821;1086269;29367923;0,036988
rcu;rcu;8;0;95;102057420;96956155;5101265;34017552;29,396589;6549631;19082829;0,343221
rcu;rcu;8;0;95;97635772;92755616;4880156;32543707;30,727906;1218976;26944292;0,045241
rcu;rcu;8;0;95;99780559;94793269;4987290;33258634;30,067380;1078054;28038492;0,038449
rcu;rcu;1;0;100;233253670;233253670;0;77748512;12,861982;0;0;1,000000
rcu;rcu;1;0;100;233370399;233370399;0;77788234;12,855415;0;0;1,000000
rcu;rcu;1;0;100;233384722;233384722;0;77793022;12,854623;0;0;1,000000
rcu;rcu;1;0;100;233253410;233253410;0;77749275;12,861856;0;0;1,000000
rcu;rcu;1;0;100;233427609;233427609;0;77807390;12,852250;0;0;1,000000
rcu;rcu;2;0;100;467870446;467870446;0;155952039;6,412228;233286950;234583496;0,994473
rcu;rcu;2;0;100;467846932;467846932;0;155944400;6,412542;233273341;234573591;0,994457
rcu;rcu;2;0;100;468268893;468268893;0;156085127;6,406760;233591149;234677744;0,995370
rcu;rcu;2;0;100;468109753;468109753;0;156031872;6,408947;233537036;234572717;0,995585
rcu;rcu;2;0;100;467892675;467892675;0;155959845;6,411907;233323489;234569186;0,994689
rcu;rcu;4;0;100;938355791;938355791;0;312767528;3,197263;234466974;234652496;0,999209
rcu;rcu;4;0;100;938730740;938730740;0;312893064;3,195980;234597125;234717788;0,999486
rcu;rcu;4;0;100;938344629;938344629;0;312765165;3,197287;234509902;234666229;0,999334
rcu;rcu;4;0;100;938351215;938351215;0;312765761;3,197281;234522247;234665291;0,999390
rcu;rcu;4;0;100;938346751;938346751;0;312767438;3,197264;234482288;234635317;0,999348
rcu;rcu;6;0;100;1407142214;1407142214;0;469009488;2,132153;234142722;234690010;0,997668
rcu;rcu;6;0;100;1407581946;1407581946;0;469156535;2,131485;234477472;234710826;0,999006
rcu;rcu;6;0;100;1407363125;1407363125;0;469085220;2,131809;234416413;234724658;0,998687
rcu;rcu;6;0;100;1407499306;1407499306;0;469130982;2,131601;234458945;234698681;0,998979
rcu;rcu;6;0;100;1408201036;1408201036;0;469369757;2,130516;234534422;234913208;0,998388
rcu;rcu;8;0;100;1872344479;1872344479;0;624058984;1,602413;233401848;234619521;0,994810
rcu;rcu;8;0;100;1872846854;1872846854;0;624223378;1,601991;233340848;234831874;0,993651
rcu;rcu;8;0;100;1872956981;1872956981;0;624257452;1,601903;233323605;234855925;0,993475
rcu;rcu;8;0;100;1872440850;1872440850;0;624085056;1,602346;233461045;234629714;0,995019
rcu;rcu;8;0;100;1872706868;1872706868;0;624171527;1,602124;233325743;234823992;0,993620
