lock;workload;threads;cs_work;read_pct;total_ops;read_ops;write_ops;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
occ;rw;4;0;50;13545173;6770998;6774175;4514467;221,510091;3110046;3871446;0,803329
occ;rw;6;0;50;10129279;5064617;5064662;3375820;296,224323;1310365;2092527;0,626212
occ;rw;6;0;50;10631610;5316783;5314827;3543255;282,226332;1688046;1910038;0,883776
occ;rw;6;0;50;9734293;4866427;4867866;3244233;308,239250;1266498;2010935;0,629806
occ;rw;6;0;50;8375566;4187976;4187590;2791382;358,245401;1149569;1636057;0,702646
occ;rw;6;0;50;9724047;4861523;4862524;3240847;308,561241;1310287;1957594;0,669335
occ;rw;8;0;50;9513147;4757960;4755187;3170501;315,407498;982095;1403085;0,699954
occ;rw;8;0;50;9890166;4945704;4944462;3296097;303,389076;977785;1508504;0,648182
occ;rw;8;0;50;8883774;4443327;4440447;2960669;337,761454;910401;1354921;0,671922
occ;rw;8;0;50;8513012;4255904;4257108;2837026;352,481670;887299;1259397;0,704543
occ;rw;8;0;50;8726621;4365086;4361535;2908216;343,853337;933099;1249647;0,746690
occ;rw;1;0;80;276062127;220854069;55208058;92010454;10,868330;0;0;1,000000
occ;rw;1;0;80;276254889;221008141;55246748;92075185;10,860690;0;0;1,000000
occ;rw;1;0;80;248678244;198949189;49729055;82883514;12,065125;0;0;1,000000
occ;rw;1;0;80;275857072;220690353;55166719;91942693;10,876340;0;0;1,000000
occ;rw;1;0;80;275818687;220659327;55159360;91929993;10,877843;0;0;1,000000
occ;rw;2;0;80;33607189;26884166;6723023;11201187;89,276248;9215227;24391962;0,377798
occ;rw;2;0;80;32591650;26071297;6520353;10862736;92,057833;8338265;24253385;0,343798
occ;rw;2;0;80;32081399;25662898;6418501;10692668;93,522028;8214783;23866616;0,344196
occ;rw;2;0;80;30570025;24456348;6113677;10188901;98,146007;9080342;21489683;0,422544
occ;rw;2;0;80;31158942;24927636;6231306;10385216;96,290718;14348839;16810103;0,853584
occ;rw;4;0;80;20790750;16632456;4158294;6929376;144,313137;4375586;6131592;0,713613
occ;rw;4;0;80;21295584;17035498;4260086;7097643;140,891830;4280679;6468399;0,661783
occ;rw;4;0;80;23252582;18601905;4650677;7749904;129,033851;4473986;7567379;0,591220
occ;rw;4;0;80;22833120;18267449;4565671;7610102;131,404273;4446672;7122005;0,624357
occ;rw;4;0;80;20102691;16081566;4021125;6700056;149,252462;3871231;6621314;0,584662
occ;rw;6;0;80;21080247;16866036;4214211;7025654;142,335502;2759188;4554735;0,605785
occ;rw;6;0;80;18484094;14789959;3694135;6160188;162,332692;2528346;3771405;0,670399
occ;rw;6;0;80;18333524;14669894;3663630;6110052;163,664725;2469080;3642124;0,677923
occ;rw;6;0;80;18415816;14735330;3680486;6137504;162,932677;2555504;3666897;0,696912
occ;rw;6;0;80;18846573;15079719;3766854;6281314;159,202335;2612123;3714130;0,703293
occ;rw;8;0;80;17823200;14260981;3562219;5939851;168,354391;2072534;2422522;0,855527
occ;rw;8;0;80;16982910;13588778;3394132;5660026;176,677604;1815159;2429042;0,747274
occ;rw;8;0;80;17320289;13858355;3461934;5772434;173,237142;1827511;2494561;0,732598
occ;rw;8;0;80;17017744;13616740;3401004;5671473;176,321025;1960489;2294157;0,854557
occ;rw;8;0;80;19754944;15807793;3947151;6583549;151,893753;2240227;2890166;0,775121
occ;rw;1;0;95;355083316;337328714;17754602;118348789;8,449601;0;0;1,000000
occ;rw;1;0;95;355769694;337980787;17788907;118577059;8,433334;0;0;1,000000
occ;rw;1;0;95;355976075;338176826;17799249;118646061;8,428430;0;0;1,000000
occ;rw;1;0;95;355809187;338018468;17790719;118590086;8,432408;0;0;1,000000
occ;rw;1;0;95;355823811;338032367;17791444;118595646;8,432013;0;0;1,000000
occ;rw;2;0;95;76363903;72545433;3818470;25451786;39,289973;28820772;47543131;0,606203
occ;rw;2;0;95;89070469;84620272;4450197;29686934;33,684852;31064476;58005993;0,535539
occ;rw;2;0;95;75013695;71265638;3748057;25001789;39,997137;27142961;47870734;0,567005
occ;rw;2;0;95;78667518;74733933;3933585;26219663;38,139315;28006929;50660589;0,552835
occ;rw;2;0;95;79952045;75954200;3997845;26647679;37,526720;27875858;52076187;0,535290
occ;rw;4;0;95;65188152;61928254;3259898;21726682;46,026356;13539120;19025737;0,711621
occ;rw;4;0;95;70645565;67114528;3531037;23545499;42,470961;14240994;20916968;0,680835
occ;rw;4;0;95;70104406;66600090;3504316;23365361;42,798397;14576376;20854998;0,698939
occ;rw;4;0;95;65296665;62031837;3264828;21762689;45,950204;15321420;17474335;0,876796
occ;rw;4;0;95;66362790;63044393;3318397;22118039;45,211963;13929178;19223265;0,724600
occ;rw;6;0;95;64193648;60984270;3209378;21394346;46,741321;9030777;12487680;0,723175
occ;rw;6;0;95;62845274;59702914;3142360;20944952;47,744200;9978113;11109990;0,898121
occ;rw;6;0;95;60532139;57506618;3025521;20173832;49,569163;8495902;11926853;0,712334
occ;rw;6;0;95;65027752;61776775;3250977;21672002;46,142482;9327059;12449659;0,749182
occ;rw;6;0;95;60085832;57082634;3003198;20025943;49,935226;9305667;10658820;0,873049
occ;rw;8;0;95;61808960;58721593;3087367;20600424;48,542690;6918792;8616997;0,802924
occ;rw;8;0;95;63926575;60733450;3193125;21304845;46,937678;6885428;9254383;0,744018
occ;rw;8;0;95;63148609;59994469;3154140;21045946;47,515088;7040641;8830417;0,797317
occ;rw;8;0;95;60325078;57311970;3013108;20104008;49,741324;6517544;8566809;0,760790
occ;rw;8;0;95;64571771;61346248;3225523;21520744;46,466794;7010475;9161660;0,765197
occ;rw;1;0;100;389567208;389567208;0;129843287;7,701592;0;0;1,000000
occ;rw;1;0;100;389218127;389218127;0;129725129;7,708607;0;0;1,000000
occ;rw;1;0;100;389386951;389386951;0;129782216;7,705216;0;0;1,000000
occ;rw;1;0;100;389346072;389346072;0;129768233;7,706046;0;0;1,000000
occ;rw;1;0;100;388671096;388671096;0;129542362;7,719482;0;0;1,000000
occ;rw;2;0;100;775519030;775519030;0;258478853;3,868788;387572340;387946690;0,999035
occ;rw;2;0;100;777363229;777363229;0;259092126;3,859631;388648209;388715020;0,999828
occ;rw;2;0;100;778722386;778722386;0;259547467;3,852860;389101367;389621019;0,998666
occ;rw;2;0;100;778354426;778354426;0;259423469;3,854701;388985095;389369331;0,999013
occ;rw;2;0;100;778856024;778856024;0;259591075;3,852213;389282955;389573069;0,999255
occ;rw;4;0;100;1500336624;1500336624;0;500046294;1,999815;366954063;383241362;0,957501
occ;rw;4;0;100;1500243400;1500243400;0;500028550;1,999886;366642139;383447079;0,956174
occ;rw;4;0;100;1501216044;1501216044;0;500345014;1,998621;367050719;383598855;0,956861
occ;rw;4;0;100;1499439215;1499439215;0;499744495;2,001023;366149596;383168203;0,955585
occ;rw;4;0;100;1497197192;1497197192;0;499004608;2,003990;365482281;382550968;0,955382
occ;rw;6;0;100;2184050197;2184050197;0;727928328;1,373762;361927955;366021952;0,988815
occ;rw;6;0;100;2186610835;2186610835;0;728747915;1,372217;362382983;366372211;0,989112
occ;rw;6;0;100;2188012099;2188012099;0;729197552;1,371370;362820677;366576723;0,989754
occ;rw;6;0;100;2187758740;2187758740;0;729126088;1,371505;363495109;366839466;0,990883
occ;rw;6;0;100;2190993107;2190993107;0;730204456;1,369479;363475479;366831298;0,990852
occ;rw;8;0;100;2878728617;2878728617;0;959362634;1,042359;353705575;364379110;0,970708
occ;rw;8;0;100;2879924863;2879924863;0;959784418;1,041901;356199724;364459479;0,977337
occ;rw;8;0;100;2880316257;2880316257;0;959894361;1,041781;355768275;364382746;0,976359
occ;rw;8;0;100;2881555330;2881555330;0;960307519;1,041333;355726879;364413997;0,976161
occ;rw;8;0;100;2880702203;2880702203;0;960019235;1,041646;356007363;364076092;0,977838
rcu;rcu;1;0;0;88595497;0;88595497;29529709;33,864200;0;0;1,000000
rcu;rcu;1;0;0;88922766;0;88922766;29638830;33,739523;0;0;1,000000
rcu;rcu;1;0;0;89115630;0;89115630;29703118;33,666499;0;0;1,000000
rcu;rcu;1;0;0;89171562;0;89171562;29721636;33,645523;0;0;1,000000
rcu;rcu;1;0;0;89180382;0;89180382;29724718;33,642035;0;0;1,000000
rcu;rcu;2;0;0;10595321;0;10595321;3531496;283,166083;1432895;9162426;0,156388
rcu;rcu;2;0;0;11222303;0;11222303;3740503;267,343665;2592873;8629430;0,300469
rcu;rcu;2;0;0;10370544;0;10370544;3456624;289,299548;3791508;6579036;0,576301
rcu;rcu;2;0;0;10205847;0;10205847;3401671;293,973095;1057329;9148518;0,115574
rcu;rcu;2;0;0;10725263;0;10725263;3574820;279,734290;1484336;9240927;0,160626
rcu;rcu;4;0;0;8987203;0;8987203;2995484;333,835862;1521668;4195502;0,362690
rcu;rcu;4;0;0;8485981;0;8485981;2828433;353,552574;1851346;2673500;0,692480
rcu;rcu;4;0;0;8961561;0;8961561;2986968;334,787641;1310853;3827417;0,342490
rcu;rcu;4;0;0;7568589;0;7568589;2522657;396,407348;1805674;2095765;0,861582
rcu;rcu;4;0;0;7684433;0;7684433;2561279;390,429916;1205069;2308615;0,521988
rcu;rcu;6;0;0;8445270;0;8445270;2814796;355,265512;740848;2290530;0,323440
rcu;rcu;6;0;0;7822564;0;7822564;2607249;383,545887;505258;2251095;0,224450
rcu;rcu;6;0;0;8340535;0;8340535;2779867;359,729334;163563;2549155;0,064164
rcu;rcu;6;0;0;6294325;0;6294325;2097885;476,670406;659011;1483069;0,444356
rcu;rcu;6;0;0;8184007;0;8184007;2727703;366,608818;581463;2030062;0,286426
rcu;rcu;8;0;0;7686840;0;7686840;2561953;390,327150;41179;1372177;0,030010
rcu;rcu;8;0;0;7725641;0;7725641;2574867;388,369442;47585;1378802;0,034512
rcu;rcu;8;0;0;6137297;0;6137297;2045507;488,876281;209051;1447016;0,144470
rcu;rcu;8;0;0;7767492;0;7767492;2588824;386,275656;45677;1554539;0,029383
rcu;rcu;8;0;0;8090377;0;8090377;2696452;370,857584;63100;1824595;0,034583
rcu;rcu;1;0;50;121122302;60552327;60569975;40371215;24,770124;0;0;1,000000
rcu;rcu;1;0;50;121218865;60601317;60617548;40403268;24,750473;0;0;1,000000
rcu;rcu;1;0;50;81605710;40804413;40801297;27200032;36,764662;0;0;1,000000
rcu;rcu;1;0;50;121223874;60603725;60620149;40405011;24,749405;0;0;1,000000
rcu;rcu;1;0;50;120815759;60399538;60416221;40269071;24,832954;0;0;1,000000
rcu;rcu;2;0;50;13470859;6736300;6734559;4489945;222,719847;6330775;7140084;0,886653
rcu;rcu;2;0;50;13803172;6903825;6899347;4600761;217,355341;6675174;7127998;0,936472
rcu;rcu;2;0;50;15689780;7845324;7844456;5229542;191,221302;3878742;11811038;0,328400
rcu;rcu;2;0;50;16382314;8192005;8190309;5460367;183,137862;3882797;12499517;0,310636
rcu;rcu;2;0;50;14732817;7366563;7366254;4910592;203,641402;6350006;8382811;0,757503
rcu;rcu;4;0;50;12722504;6360790;6361714;4240540;235,819003;2816366;3414122;0,824917
rcu;rcu;4;0;50;12170433;6085279;6085154;4056529;246,516114;2666758;3278460;0,813418
rcu;rcu;4;0;50;12026570;6013251;6013319;4008552;249,466588;2551324;3447907;0,739963
rcu;rcu;4;0;50;12593157;6295546;6297611;4197417;238,241703;2861578;3550693;0,805921
rcu;rcu;4;0;50;11809277;5904221;5905056;3936134;254,056329;2493019;3354357;0,743218
rcu;rcu;6;0;50;10372102;5184955;5187147;3456977;289,270009;1540973;2136222;0,721354
rcu;rcu;6;0;50;10798017;5399160;5398857;3598946;277,859114;1517897;2221034;0,683419
rcu;rcu;6;0;50;10352435;5175867;5176568;3450430;289,818908;1443697;2092614;0,689901
rcu;rcu;6;0;50;10373960;5185995;5187965;3457623;289,216005;1525061;1961450;0,777517
rcu;rcu;6;0;50;10567405;5283917;5283488;3522101;283,921370;1450118;2064543;0,702392
rcu;rcu;8;0;50;7698742;3850538;3848204;2565928;389,722420;857407;1066869;0,803667
rcu;rcu;8;0;50;9266821;4634474;4632347;3088572;323,774180;1024906;1350451;0,758936
rcu;rcu;8;0;50;8347752;4175301;4172451;2782211;359,426356;870593;1152678;0,755279
rcu;rcu;8;0;50;9453499;4727958;4725541;3150816;317,378079;993194;1295763;0,766494
rcu;rcu;8;0;50;9759611;4880707;4878904;3252786;307,428745;1115675;1460479;0,763910
rcu;rcu;1;0;80;202274495;161825991;40448504;67419826;14,832432;0;0;1,000000
rcu;rcu;1;0;80;199398063;159522774;39875289;66461326;15,046344;0;0;1,000000
rcu;rcu;1;0;80;203084038;162473062;40610976;67689269;14,773390;0;0;1,000000
rcu;rcu;1;0;80;203526809;162829117;40697692;67837406;14,741130;0;0;1,000000
rcu;rcu;1;0;80;203087735;162476481;40611254;67691196;14,772970;0;0;1,000000
rcu;rcu;2;0;80;20310536;16249672;4060864;6769688;147,717287;8204843;12105693;0,677767
rcu;rcu;2;0;80;21844889;17475184;4369705;7281100;137,341882;7560343;14284546;0,529267
rcu;rcu;2;0;80;19567121;15653566;3913555;6521870;153,330255;9586817;9980304;0,960574
rcu;rcu;2;0;80;19619479;15695988;3923491;6539415;152,918860;8542520;11076959;0,771197
rcu;rcu;2;0;80;19225416;15379823;3845593;6408041;156,053932;8244711;10980705;0,750836
rcu;rcu;4;0;80;17814980;14249595;3565385;5937826;168,411794;4353417;4723317;0,921686
rcu;rcu;4;0;80;16295457;13034233;3261224;5431403;184,114466;3796155;4416208;0,859596
rcu;rcu;4;0;80;17937977;14348450;3589527;5978852;167,256162;4054254;4924468;0,823288
rcu;rcu;4;0;80;16821206;13453827;3367379;5606633;178,360159;3785982;4652631;0,813729
rcu;rcu;4;0;80;16474130;13176250;3297880;5490930;182,118497;3600563;4662934;0,772167
rcu;rcu;6;0;80;16246746;12999359;3247387;5415038;184,670890;2378617;3262544;0,729068
rcu;rcu;6;0;80;17668284;14138066;3530218;5888808;169,813635;2636183;3268412;0,806564
rcu;rcu;6;0;80;15169678;12138476;3031202;5055990;197,785185;2299072;2852870;0,805880
rcu;rcu;6;0;80;17359972;13891363;3468609;5786147;172,826577;2625489;3195389;0,821649
rcu;rcu;6;0;80;16469771;13178711;3291060;5489295;182,172751;2515834;3048874;0,825168
rcu;rcu;8;0;80;15830380;12665698;3164682;5276138;189,532559;1831324;2194892;0,834357
rcu;rcu;8;0;80;15790549;12633655;3156894;5262872;190,010296;1793109;2219941;0,807728
rcu;rcu;8;0;80;14349755;11479783;2869972;4782635;209,089754;1685708;1877243;0,897970
rcu;rcu;8;0;80;14972996;11979716;2993280;4990306;200,388477;1755422;1971041;0,890607
rcu;rcu;8;0;80;16622782;13300948;3321834;5540250;180,497255;1928285;2338101;0,824723
rcu;rcu;1;0;95;324190551;307977680;16212871;108055093;9,254538;0;0;1,000000
rcu;rcu;1;0;95;324620862;308386581;16234281;108199430;9,242193;0;0;1,000000
rcu;rcu;1;0;95;320084502;304077250;16007252;106687017;9,373212;0;0;1,000000
rcu;rcu;1;0;95;324172521;307960997;16211524;108049755;9,254996;0;0;1,000000
rcu;rcu;1;0;95;324277093;308060308;16216785;108085780;9,251911;0;0;1,000000
rcu;rcu;2;0;95;45273245;43010880;2262365;15089867;66,269633;22418127;22855118;0,980880
rcu;rcu;2;0;95;44419515;42199795;2219720;14805305;67,543353;22066466;22353049;0,987179
rcu;rcu;2;0;95;44432566;42211485;2221081;14809728;67,523181;20017886;24414680;0,819912
rcu;rcu;2;0;95;45165000;42906642;2258358;15053874;66,428083;19343433;25821567;0,749119
rcu;rcu;2;0;95;44055079;41853401;2201678;14683891;68,101836;20379092;23675987;0,860749
rcu;rcu;4;0;95;44281352;42068057;2213295;14759258;67,754081;10498162;11658248;0,900492
rcu;rcu;4;0;95;44805825;42565928;2239897;14934080;66,960934;10849303;11492981;0,943994
rcu;rcu;4;0;95;42176996;40069279;2107717;14057957;71,134089;10101235;10977307;0,920192
rcu;rcu;4;0;95;43769147;41581317;2187830;14588537;68,546968;10528939;11505832;0,915096
rcu;rcu;4;0;95;44861833;42619414;2242419;14952777;66,877208;10586411;11975355;0,884016
rcu;rcu;6;0;95;41678453;39597041;2081412;13891387;71,987051;6510059;7528727;0,864696
rcu;rcu;6;0;95;43116802;40964100;2152702;14370821;69,585445;6924259;7488043;0,924709
rcu;rcu;6;0;95;41770785;39684548;2086237;13922077;71,828361;6480753;7743971;0,836877
rcu;rcu;6;0;95;42731539;40597651;2133888;14242258;70,213585;6755860;7464308;0,905089
rcu;rcu;6;0;95;42575394;40448717;2126677;14190370;70,470325;6645135;7542401;0,881037
rcu;rcu;8;0;95;42010348;39911783;2098565;14001689;71,419951;4969161;5615408;0,884915
rcu;rcu;8;0;95;41747904;39662518;2085386;13914117;71,869450;4807516;5692521;0,844532
rcu;rcu;8;0;95;41306037;39242719;2063318;13766986;72,637537;4857919;5706116;0,851353
rcu;rcu;8;0;95;41875253;39783188;2092065;13956907;71,649112;5020902;5682068;0,883640
rcu;rcu;8;0;95;37338958;35474128;1864830;12444757;80,355118;4425236;5117692;0,864694
rcu;rcu;1;0;100;409025873;409025873;0;136330196;7,335132;0;0;1,000000
rcu;rcu;1;0;100;409179067;409179067;0;136380989;7,332400;0;0;1,000000
rcu;rcu;1;0;100;409234302;409234302;0;136399792;7,331389;0;0;1,000000
rcu;rcu;1;0;100;409084275;409084275;0;136350307;7,334050;0;0;1,000000
rcu;rcu;1;0;100;409257958;409257958;0;136408432;7,330925;0;0;1,000000
rcu;rcu;2;0;100;816574843;816574843;0;272163554;3,674261;408040662;408534181;0,998792
rcu;rcu;2;0;100;816826491;816826491;0;272247401;3,673130;408406959;408419532;0,999969
rcu;rcu;2;0;100;816660102;816660102;0;272192739;3,673867;408098327;408561775;0,998866
rcu;rcu;2;0;100;816186960;816186960;0;272034011;3,676011;407913146;408273814;0,999117
rcu;rcu;2;0;100;814167009;814167009;0;271361268;3,685124;406448288;407718721;0,996884
rcu;rcu;4;0;100;1570179061;1570179061;0;523325772;1,910856;384373801;400743836;0,959151
rcu;rcu;4;0;100;1524198395;1524198395;0;508002756;1,968493;375201741;388771303;0,965096
rcu;rcu;4;0;100;1573070485;1573070485;0;524288868;1,907345;384875989;401551835;0,958471
rcu;rcu;4;0;100;1535311090;1535311090;0;511699978;1,954270;375934922;391787928;0,959537
rcu;rcu;4;0;100;1573261838;1573261838;0;524351007;1,907119;385165513;401343580;0,959690
rcu;rcu;6;0;100;2297821571;2297821571;0;765808742;1,305809;381348322;384583303;0,991588
rcu;rcu;6;0;100;2254234248;2254234248;0;751277437;1,331066;337351267;384661280;0,877009
rcu;rcu;6;0;100;2297517812;2297517812;0;765700775;1,305993;381385579;384438725;0,992058
rcu;rcu;6;0;100;2294918475;2294918475;0;764832866;1,307475;380063189;384005329;0,989734
rcu;rcu;6;0;100;2295537559;2295537559;0;765038813;1,307123;380942676;384206575;0,991505
rcu;rcu;8;0;100;2960393913;2960393913;0;986571100;1,013612;345861836;380815666;0,908213
rcu;rcu;8;0;100;2963390112;2963390112;0;987572232;1,012584;340459992;378938660;0,898457
rcu;rcu;8;0;100;2974929152;2974929152;0;991434661;1,008639;345950299;381569274;0,906651
rcu;rcu;8;0;100;2986094694;2986094694;0;995140290;1,004883;346759847;381815612;0,908187
rcu;rcu;8;0;100;2984203274;2984203274;0;994568148;1,005462;346596896;381637809;0,908183
