arch;lock;dist;zipf_theta;threads;buckets;key_range;prefill;stream_len;read_pct;insert_pct;delete_pct;n;ops_s_median;ops_s_mean;ops_s_p25;ops_s_p75;ops_s_min;ops_s_max;ops_s_cov_pct;ns_op_median;ns_op_mean;ns_op_p25;ns_op_p75;ns_op_min;ns_op_max;ns_op_cov_pct;fairness_ratio_median;fairness_ratio_mean;fairness_ratio_p25;fairness_ratio_p75;fairness_ratio_min;fairness_ratio_max;fairness_ratio_cov_pct
x86_64;cds-std;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;3;4,45605e+07;4,45264e+07;4,43705e+07;4,46481e+07;4,43705e+07;4,46481e+07;0,31868;22,4414;22,4587;22,3974;22,5375;22,3974;22,5375;0,319027;0,992783;0,994552;0,992686;0,998188;0,992686;0,998188;0,31662
x86_64;cds-std;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;3;5,15554e+07;5,16135e+07;5,14553e+07;5,18297e+07;5,14553e+07;5,18297e+07;0,375548;19,3966;19,375;19,2939;19,4343;19,2939;19,4343;0,374974;0,985562;0,988731;0,983996;0,996636;0,983996;0,996636;0,696881
x86_64;cds-std;uniform;0,990000;4;256;5000000;0;4096;30;65;5;3;3,89429e+07;3,89049e+07;3,87835e+07;3,89884e+07;3,87835e+07;3,89884e+07;0,276508;25,6787;25,7038;25,6486;25,7841;25,6486;25,7841;0,276864;0,99391;0,993756;0,993167;0,994191;0,993167;0,994191;0,0532409
x86_64;cds-std;uniform;0,990000;4;65536;1000;500;4096;50;25;25;3;1,95226e+07;1,91391e+07;1,74849e+07;2,04098e+07;1,74849e+07;2,04098e+07;7,83565;51,2226;52,4702;48,996;57,192;48,996;57,192;8,07708;0,961992;0,963647;0,948424;0,980524;0,948424;0,980524;1,67217
x86_64;cds-std;uniform;0,990000;4;65536;1000;500;4096;90;5;5;3;3,97721e+07;3,93723e+07;3,85524e+07;3,97924e+07;3,85524e+07;3,97924e+07;1,80356;25,1432;25,4041;25,1305;25,9387;25,1305;25,9387;1,82252;0,988863;0,984968;0,976312;0,989728;0,976312;0,989728;0,762309
x86_64;cds-std;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;6,3239e+07;6,325e+07;6,28329e+07;6,36782e+07;6,28329e+07;6,36782e+07;0,668401;15,813;15,8107;15,704;15,9152;15,704;15,9152;0,668242;0,995688;0,994196;0,989371;0,99753;0,989371;0,99753;0,430413
x86_64;cds-std;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;8,1097e+07;8,1086e+07;8,09885e+07;8,11726e+07;8,09885e+07;8,11726e+07;0,114107;12,3309;12,3326;12,3194;12,3474;12,3194;12,3474;0,11413;0,987487;0,988114;0,986171;0,990685;0,986171;0,990685;0,234939
x86_64;cds-std;uniform;0,990000;8;256;5000000;0;4096;30;65;5;3;5,51161e+07;5,50985e+07;5,50331e+07;5,51462e+07;5,50331e+07;5,51462e+07;0,106326;18,1435;18,1493;18,1336;18,1709;18,1336;18,1709;0,106374;0,986174;0,985831;0,983219;0,988101;0,983219;0,988101;0,249431
x86_64;cds-std;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;1,77776e+07;1,82354e+07;1,7556e+07;1,93727e+07;1,7556e+07;1,93727e+07;5,43507;56,2505;54,9434;51,6191;56,9607;51,6191;56,9607;5,27957;0,969219;0,972958;0,956494;0,99316;0,956494;0,99316;1,91341
x86_64;cds-std;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;4,53202e+07;4,50563e+07;4,21266e+07;4,77222e+07;4,21266e+07;4,77222e+07;6,23031;22,0652;22,2526;20,9546;23,738;20,9546;23,738;6,29647;0,976042;0,974255;0,970084;0,976639;0,970084;0,976639;0,372028
x86_64;cds-std;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;6,76638e+07;6,72729e+07;6,63666e+07;6,77884e+07;6,63666e+07;6,77884e+07;1,17042;14,779;14,8662;14,7518;15,0678;14,7518;15,0678;1,17816;0,971828;0,971965;0,970439;0,973629;0,970439;0,973629;0,164556
x86_64;cds-std;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;1,28797e+08;1,28672e+08;1,28399e+08;1,28819e+08;1,28399e+08;1,28819e+08;0,183727;7,76416;7,77172;7,7628;7,78821;7,7628;7,78821;0,183917;0,985769;0,986436;0,984419;0,989121;0,984419;0,989121;0,245428
x86_64;cds-std;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;2,94217e+07;2,94149e+07;2,93921e+07;2,9431e+07;2,93921e+07;2,9431e+07;0,0690344;33,9885;33,9963;33,9778;34,0227;33,9778;34,0227;0,0690542;1;1;1;1;1;1;0
x86_64;cds-std;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;4,14894e+07;4,14174e+07;4,12438e+07;4,15192e+07;4,12438e+07;4,15192e+07;0,3649;24,1026;24,1446;24,0853;24,2461;24,0853;24,2461;0,365638;1;1;1;1;1;1;0
x86_64;cds-std;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;2,58963e+07;2,58323e+07;2,56831e+07;2,59174e+07;2,56831e+07;2,59174e+07;0,501618;38,6156;38,7119;38,5842;38,9361;38,5842;38,9361;0,503031;1;1;1;1;1;1;0
x86_64;cds-std;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;3,34605e+07;3,34234e+07;3,3312e+07;3,34976e+07;3,3312e+07;3,34976e+07;0,293829;29,886;29,9194;29,8529;30,0192;29,8529;30,0192;0,294251;1;1;1;1;1;1;0
x86_64;cds-std;zipfian;0,990000;12;65536;1000;500;4096;50;25;25;3;1,43162e+07;1,42394e+07;1,40336e+07;1,43683e+07;1,40336e+07;1,43683e+07;1,26461;69,8507;70,2353;69,5978;71,2574;69,5978;71,2574;1,27306;0,90859;0,908122;0,898676;0,917101;0,898676;0,917101;1,01544
x86_64;cds-std;zipfian;0,990000;12;65536;1000;500;4096;90;5;5;3;2,30305e+07;2,32046e+07;2,30203e+07;2,35629e+07;2,30203e+07;2,35629e+07;1,33766;43,4207;43,1;42,4395;43,44;42,4395;43,44;1,32742;0,915428;0,917394;0,911472;0,925283;0,911472;0,925283;0,775279
x86_64;cds-std;zipfian;0,990000;12;65536;100000;50000;4096;50;25;25;3;2,19282e+07;2,1126e+07;1,94504e+07;2,19994e+07;1,94504e+07;2,19994e+07;6,87078;45,6033;47,4906;45,4559;51,4127;45,4559;51,4127;7,15389;0,884977;0,884715;0,879978;0,889189;0,879978;0,889189;0,521196
x86_64;cds-std;zipfian;0,990000;12;65536;100000;50000;4096;90;5;5;3;3,60397e+07;3,61716e+07;3,58603e+07;3,66149e+07;3,58603e+07;3,66149e+07;1,08995;27,7472;27,6481;27,3113;27,886;27,3113;27,886;1,0847;0,87244;0,87135;0,86881;0,872799;0,86881;0,872799;0,253254
x86_64;cds-std;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;3;1,36739e+07;1,36022e+07;1,338e+07;1,37527e+07;1,338e+07;1,37527e+07;1,44388;73,1321;73,5278;72,713;74,7382;72,713;74,7382;1,4539;0,996431;0,99625;0,994134;0,998184;0,994134;0,998184;0,203873
x86_64;cds-std;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;3;2,0675e+07;2,05611e+07;2,03029e+07;2,07054e+07;2,03029e+07;2,07054e+07;1,09;48,3675;48,6394;48,2966;49,254;48,2966;49,254;1,09676;0,9907;0,991022;0,990489;0,991876;0,990489;0,991876;0,0754129
x86_64;cds-std;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;3;1,95671e+07;1,97812e+07;1,95106e+07;2,02658e+07;1,95106e+07;2,02658e+07;2,12659;51,1062;50,5682;49,3442;51,2542;49,3442;51,2542;2,10133;0,997377;0,99724;0,994388;0,999955;0,994388;0,999955;0,279374
x86_64;cds-std;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;3;3,04133e+07;3,04289e+07;3,03445e+07;3,0529e+07;3,03445e+07;3,0529e+07;0,30641;32,8804;32,8637;32,7558;32,9549;32,7558;32,9549;0,306184;0,991858;0,992033;0,990496;0,993745;0,990496;0,993745;0,164466
x86_64;cds-std;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;3;1,43115e+07;1,43439e+07;1,4194e+07;1,45263e+07;1,4194e+07;1,45263e+07;1,17486;69,8741;69,7224;68,8407;70,4525;68,8407;70,4525;1,1711;0,954614;0,954326;0,951379;0,956986;0,951379;0,956986;0,294925
x86_64;cds-std;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;3;2,26022e+07;2,26106e+07;2,25518e+07;2,26779e+07;2,25518e+07;2,26779e+07;0,280701;44,2436;44,2273;44,0958;44,3424;44,0958;44,3424;0,280547;0,964486;0,961904;0,954745;0,96648;0,954745;0,96648;0,652793
x86_64;cds-std;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;3;2,15348e+07;2,17649e+07;2,11142e+07;2,26457e+07;2,11142e+07;2,26457e+07;3,63557;46,4365;45,9855;44,1584;47,3615;44,1584;47,3615;3,58478;0,950238;0,95064;0,949283;0,952398;0,949283;0,952398;0,167874
x86_64;cds-std;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;3;3,49781e+07;3,5084e+07;3,49354e+07;3,53386e+07;3,49354e+07;3,53386e+07;0,63128;28,5893;28,5038;28,2977;28,6243;28,2977;28,6243;0,629084;0,953201;0,9537;0,952601;0,955297;0,952601;0,955297;0,148421
x86_64;cds-std;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;3;1,5219e+07;1,53376e+07;1,48773e+07;1,59164e+07;1,48773e+07;1,59164e+07;3,45294;65,7072;65,2506;62,8281;67,2163;62,8281;67,2163;3,41675;0,932348;0,932067;0,925225;0,938628;0,925225;0,938628;0,719467
x86_64;cds-std;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;3;2,36623e+07;2,36701e+07;2,35859e+07;2,3762e+07;2,35859e+07;2,3762e+07;0,373236;42,2613;42,2478;42,0839;42,3983;42,0839;42,3983;0,373058;0,938812;0,937199;0,933398;0,939387;0,933398;0,939387;0,352571
x86_64;cds-std;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;3;2,0739e+07;2,15673e+07;2,06787e+07;2,32842e+07;2,06787e+07;2,32842e+07;6,89541;48,2182;46,5083;42,9476;48,3589;42,9476;48,3589;6,63194;0,908498;0,908254;0,907585;0,908678;0,907585;0,908678;0,0645232
x86_64;cds-std;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;3;3,77212e+07;3,79842e+07;3,76843e+07;3,8547e+07;3,76843e+07;3,8547e+07;1,28421;26,5103;26,3296;25,9423;26,5363;25,9423;26,5363;1,27482;0,904527;0,90551;0,90383;0,908172;0,90383;0,908172;0,257517
x86_64;cds-std;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;3;4,17035e+07;4,16692e+07;4,15139e+07;4,17902e+07;4,15139e+07;4,17902e+07;0,339017;23,9788;23,9987;23,9291;24,0883;23,9291;24,0883;0,339414;1;1;1;1;1;1;0
x86_64;cds-std;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;3;3,34302e+07;3,34233e+07;3,32806e+07;3,3559e+07;3,32806e+07;3,3559e+07;0,416965;29,9131;29,9196;29,7982;30,0476;29,7982;30,0476;0,417098;1;1;1;1;1;1;0
x86_64;cds-std;zipfian;1,200000;12;65536;1000;500;4096;90;5;5;3;1,46233e+07;1,47049e+07;1,45389e+07;1,49524e+07;1,45389e+07;1,49524e+07;1,48553;68,3841;68,0147;66,8791;68,7808;66,8791;68,7808;1,47502;0,929605;0,930978;0,926788;0,936542;0,926788;0,936542;0,53921
x86_64;cds-std;zipfian;1,200000;12;65536;100000;50000;4096;90;5;5;3;1,66044e+07;1,65501e+07;1,61865e+07;1,68594e+07;1,61865e+07;1,68594e+07;2,05249;60,2249;60,4396;59,3142;61,7797;59,3142;61,7797;2,06274;0,933586;0,928704;0,918709;0,933816;0,918709;0,933816;0,932095
x86_64;cds-std;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;3;1,61366e+07;1,61275e+07;1,60822e+07;1,61636e+07;1,60822e+07;1,61636e+07;0,256891;61,971;62,0063;61,8675;62,1804;61,8675;62,1804;0,257099;0,985583;0,983849;0,979227;0,986736;0,979227;0,986736;0,411017
x86_64;cds-std;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;3;1,81035e+07;1,80743e+07;1,78913e+07;1,8228e+07;1,78913e+07;1,8228e+07;0,9419;55,2378;55,3305;54,8607;55,8931;54,8607;55,8931;0,94416;0,99608;0,987995;0,971462;0,996444;0,971462;0,996444;1,44934
x86_64;cds-std;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;3;1,68478e+07;1,67911e+07;1,65237e+07;1,70018e+07;1,65237e+07;1,70018e+07;1,45348;59,3548;59,5638;58,8174;60,5193;58,8174;60,5193;1,46059;0,975826;0,973247;0,967489;0,976426;0,967489;0,976426;0,513291
x86_64;cds-std;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;3;1,88957e+07;1,8805e+07;1,84817e+07;1,90376e+07;1,84817e+07;1,90376e+07;1,53592;52,9221;53,1858;52,5278;54,1076;52,5278;54,1076;1,54609;0,965856;0,966462;0,963309;0,97022;0,963309;0,97022;0,361637
x86_64;cds-std;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;3;1,55899e+07;1,55408e+07;1,53822e+07;1,56503e+07;1,53822e+07;1,56503e+07;0,90508;64,1442;64,3503;63,8964;65,0103;63,8964;65,0103;0,908875;0,9425;0,942495;0,939718;0,945267;0,939718;0,945267;0,294379
x86_64;cds-std;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;3;1,73786e+07;1,74262e+07;1,72882e+07;1,76119e+07;1,72882e+07;1,76119e+07;0,958573;57,5419;57,3883;56,7798;57,8431;56,7798;57,8431;0,955002;0,940923;0,942556;0,93974;0,947005;0,93974;0,947005;0,413565
x86_64;cds-std;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;3;4,26363e+07;4,2632e+07;4,26124e+07;4,26473e+07;4,26124e+07;4,26473e+07;0,0418578;23,4542;23,4566;23,4482;23,4674;23,4482;23,4674;0,041864;1;1;1;1;1;1;0
x86_64;cds-std;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;3;3,58278e+07;3,57645e+07;3,56288e+07;3,58368e+07;3,56288e+07;3,58368e+07;0,328833;27,9113;27,9609;27,9042;28,0672;27,9042;28,0672;0,329454;1;1;1;1;1;1;0
x86_64;cds-std;zipfian;1,500000;12;65536;1000;500;4096;90;5;5;3;1,04046e+07;1,03766e+07;1,0236e+07;1,04891e+07;1,0236e+07;1,04891e+07;1,24219;96,1112;96,3809;95,3368;97,6948;95,3368;97,6948;1,24707;0,93659;0,93575;0,91957;0,95109;0,91957;0,95109;1,686
x86_64;cds-std;zipfian;1,500000;12;65536;100000;50000;4096;90;5;5;3;1,00991e+07;1,00909e+07;1,00468e+07;1,01269e+07;1,00468e+07;1,01269e+07;0,403053;99,0185;99,0998;98,7468;99,5341;98,7468;99,5341;0,403523;0,939751;0,940022;0,927907;0,952409;0,927907;0,952409;1,30351
x86_64;cds-std;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;3;1,35197e+07;1,35677e+07;1,35121e+07;1,36714e+07;1,35121e+07;1,36714e+07;0,662507;73,9661;73,7064;73,1452;74,0078;73,1452;74,0078;0,660002;0,964647;0,965614;0,934547;0,997647;0,934547;0,997647;3,2685
x86_64;cds-std;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;3;1,30237e+07;1,30256e+07;1,28414e+07;1,32117e+07;1,28414e+07;1,32117e+07;1,42132;76,7833;76,7823;75,6906;77,873;75,6906;77,873;1,42115;0,995324;0,99441;0,9922;0,995707;0,9922;0,995707;0,193457
x86_64;cds-std;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;3;1,32531e+07;1,32317e+07;1,31322e+07;1,33098e+07;1,31322e+07;1,33098e+07;0,685354;75,4538;75,5783;75,1327;76,1484;75,1327;76,1484;0,686939;0,962;0,963399;0,947148;0,981048;0,947148;0,981048;1,76388
x86_64;cds-std;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;3;1,29289e+07;1,29095e+07;1,27107e+07;1,30891e+07;1,27107e+07;1,30891e+07;1,47121;77,3463;77,4733;76,3997;78,674;76,3997;78,674;1,47464;0,971116;0,969249;0,947255;0,989377;0,947255;0,989377;2,17931
x86_64;cds-std;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;3;1,10817e+07;1,11457e+07;1,1025e+07;1,13303e+07;1,1025e+07;1,13303e+07;1,45692;90,239;89,7336;88,259;90,7029;88,259;90,7029;1,44644;0,968157;0,963478;0,951886;0,97039;0,951886;0,97039;1,04835
x86_64;cds-std;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;3;1,09057e+07;1,0854e+07;1,0718e+07;1,09381e+07;1,0718e+07;1,09381e+07;1,09455;91,6948;92,1397;91,4238;93,3006;91,4238;93,3006;1,10094;0,958051;0,954791;0,947811;0,958511;0,947811;0,958511;0,633566
x86_64;cds-tas;uniform;0,990000;1;256;5000000;0;4096;30;65;5;3;3,18632e+07;3,17978e+07;3,16623e+07;3,18679e+07;3,16623e+07;3,18679e+07;0,369101;31,3842;31,449;31,3795;31,5833;31,3795;31,5833;0,369888;1;1;1;1;1;1;0
x86_64;cds-tas;uniform;0,990000;1;65536;1000;500;4096;50;25;25;3;5,08305e+07;5,08326e+07;5,0812e+07;5,08552e+07;5,0812e+07;5,08552e+07;0,042654;19,6732;19,6724;19,6637;19,6804;19,6637;19,6804;0,0426516;1;1;1;1;1;1;0
x86_64;cds-tas;uniform;0,990000;1;65536;1000;500;4096;90;5;5;3;8,42921e+07;8,4355e+07;8,36566e+07;8,51163e+07;8,36566e+07;8,51163e+07;0,867651;11,8635;11,8553;11,7486;11,9536;11,7486;11,9536;0,866716;1;1;1;1;1;1;0
x86_64;cds-tas;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;3;5,11683e+07;5,10469e+07;5,08005e+07;5,11718e+07;5,08005e+07;5,11718e+07;0,417941;19,5434;19,5901;19,542;19,6848;19,542;19,6848;0,418951;1;1;1;1;1;1;0
x86_64;cds-tas;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;3;6,48004e+07;6,31288e+07;5,93299e+07;6,52562e+07;5,93299e+07;6,52562e+07;5,22401;15,432;15,8704;15,3242;16,8549;15,3242;16,8549;5,38319;1;1;1;1;1;1;0
x86_64;cds-tas;uniform;0,990000;12;256;5000000;0;4096;30;65;5;3;4,43598e+07;4,43452e+07;4,38683e+07;4,48076e+07;4,38683e+07;4,48076e+07;1,05953;22,5429;22,552;22,3176;22,7955;22,3176;22,7955;1,06011;0,938524;0,933746;0,91773;0,944983;0,91773;0,944983;1,52515
x86_64;cds-tas;uniform;0,990000;12;65536;1000;500;4096;50;25;25;3;1,40344e+07;1,49379e+07;1,40221e+07;1,67572e+07;1,40221e+07;1,67572e+07;10,5477;71,2535;67,4151;59,6757;71,3162;59,6757;71,3162;9,94228;0,975015;0,972776;0,965783;0,977531;0,965783;0,977531;0,635879
x86_64;cds-tas;uniform;0,990000;12;65536;1000;500;4096;90;5;5;3;4,31716e+07;4,42168e+07;4,28266e+07;4,66521e+07;4,28266e+07;4,66521e+07;4,7857;23,1634;22,6495;21,4353;23,3499;21,4353;23,3499;4,66108;0,976816;0,973446;0,965668;0,977854;0,965668;0,977854;0,69402
x86_64;cds-tas;uniform;0,990000;12;65536;100000;50000;4096;50;25;25;3;6,22723e+07;5,81365e+07;4,58952e+07;6,62421e+07;4,58952e+07;6,62421e+07;18,5521;16,0585;17,6478;15,0961;21,7888;15,0961;21,7888;20,503;0,958492;0,955215;0,946092;0,96106;0,946092;0,96106;0,837939
x86_64;cds-tas;uniform;0,990000;12;65536;100000;50000;4096;90;5;5;3;1,96677e+08;1,96673e+08;1,96543e+08;1,968e+08;1,96543e+08;1,968e+08;0,0652844;5,08448;5,08458;5,08131;5,08795;5,08131;5,08795;0,065288;0,969526;0,969716;0,967488;0,972133;0,967488;0,972133;0,240101
x86_64;cds-tas;uniform;0,990000;2;256;5000000;0;4096;30;65;5;3;3,81346e+07;3,86962e+07;3,80754e+07;3,98786e+07;3,80754e+07;3,98786e+07;2,64727;26,2229;25,8542;25,0761;26,2637;25,0761;26,2637;2,60758;0,915427;0,912686;0,904755;0,917875;0,904755;0,917875;0,764379
x86_64;cds-tas;uniform;0,990000;2;65536;1000;500;4096;50;25;25;3;1,87834e+07;1,92398e+07;1,86802e+07;2,0256e+07;1,86802e+07;2,0256e+07;4,58166;53,2385;52,0465;49,3681;53,5327;49,3681;53,5327;4,46551;0,986736;0,985017;0,973792;0,994524;0,973792;0,994524;1,06316
x86_64;cds-tas;uniform;0,990000;2;65536;1000;500;4096;90;5;5;3;3,8874e+07;3,86535e+07;3,81359e+07;3,89504e+07;3,81359e+07;3,89504e+07;1,16375;25,7241;25,8733;25,6737;26,222;25,6737;26,222;1,17137;0,992208;0,992962;0,988144;0,998534;0,988144;0,998534;0,527299
x86_64;cds-tas;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;3;5,98618e+07;5,99815e+07;5,96903e+07;6,03923e+07;5,96903e+07;6,03923e+07;0,610168;16,7051;16,6722;16,5584;16,7532;16,5584;16,7532;0,608548;0,996396;0,985526;0,963577;0,996605;0,963577;0,996605;1,92879
x86_64;cds-tas;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;3;6,72344e+07;6,73446e+07;6,71185e+07;6,76809e+07;6,71185e+07;6,76809e+07;0,440952;14,8733;14,8492;14,7752;14,899;14,7752;14,899;0,440022;0,980737;0,963765;0,926057;0,984501;0,926057;0,984501;3,39401
x86_64;cds-tas;uniform;0,990000;4;256;5000000;0;4096;30;65;5;3;4,45915e+07;4,44388e+07;4,4029e+07;4,46959e+07;4,4029e+07;4,46959e+07;0,807186;22,4258;22,5038;22,3734;22,7123;22,3734;22,7123;0,81061;0,978534;0,972864;0,956023;0,984034;0,956023;0,984034;1,52554
x86_64;cds-tas;uniform;0,990000;4;65536;1000;500;4096;50;25;25;3;1,42299e+07;1,44131e+07;1,34114e+07;1,55981e+07;1,34114e+07;1,55981e+07;7,66515;70,2745;69,6495;64,1106;74,5635;64,1106;74,5635;7,5441;0,9725;0,973367;0,970609;0,976993;0,970609;0,976993;0,336891
x86_64;cds-tas;uniform;0,990000;4;65536;1000;500;4096;90;5;5;3;4,93312e+07;4,87167e+07;4,74084e+07;4,94106e+07;4,74084e+07;4,94106e+07;2,32724;20,2712;20,5344;20,2386;21,0933;20,2386;21,0933;2,35876;0,984819;0,9848;0,981765;0,987815;0,981765;0,987815;0,307174
x86_64;cds-tas;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;8,09315e+07;8,02e+07;7,85374e+07;8,11312e+07;7,85374e+07;8,11312e+07;1,79966;12,3561;12,4715;12,3257;12,7328;12,3257;12,7328;1,81816;0,959272;0,962888;0,956773;0,972618;0,956773;0,972618;0,884719
x86_64;cds-tas;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;1,00857e+08;1,00909e+08;1,00478e+08;1,01393e+08;1,00478e+08;1,01393e+08;0,455885;9,91503;9,91003;9,8626;9,95247;9,8626;9,95247;0,455542;0,977844;0,97246;0,958219;0,981317;0,958219;0,981317;1,28074
x86_64;cds-tas;uniform;0,990000;8;256;5000000;0;4096;30;65;5;3;4,62238e+07;4,57778e+07;4,47837e+07;4,63259e+07;4,47837e+07;4,63259e+07;1,88395;21,6339;21,8499;21,5862;22,3295;21,5862;22,3295;1,90435;0,95374;0,954865;0,947048;0,963806;0,947048;0,963806;0,883415
x86_64;cds-tas;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;1,67081e+07;1,58634e+07;1,39307e+07;1,69512e+07;1,39307e+07;1,69512e+07;10,5785;59,8511;63,5425;58,9928;71,7837;58,9928;71,7837;11,2522;0,975545;0,973022;0,963162;0,980358;0,963162;0,980358;0,911733
x86_64;cds-tas;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;5,00162e+07;4,98869e+07;4,809e+07;5,15544e+07;4,809e+07;5,15544e+07;3,47952;19,9935;20,0616;19,397;20,7943;19,397;20,7943;3,49505;0,982219;0,98113;0,976474;0,984696;0,976474;0,984696;0,429898
x86_64;cds-tas;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;7,70223e+07;7,22433e+07;6,23917e+07;7,73159e+07;6,23917e+07;7,73159e+07;11,8115;12,9833;13,9817;12,9339;16,0278;12,9339;16,0278;12,6749;0,974337;0,972837;0,969799;0,974376;0,969799;0,974376;0,270482
x86_64;cds-tas;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;1,59864e+08;1,6e+08;1,59262e+08;1,60874e+08;1,59262e+08;1,60874e+08;0,50903;6,25532;6,2501;6,21604;6,27895;6,21604;6,27895;0,508408;0,979181;0,979587;0,977621;0,981958;0,977621;0,981958;0,224255
x86_64;cds-tas;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;5,07812e+07;5,08354e+07;5,0771e+07;5,09538e+07;5,0771e+07;5,09538e+07;0,202007;19,6923;19,6714;19,6256;19,6963;19,6256;19,6963;0,201774;1;1;1;1;1;1;0
x86_64;cds-tas;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;8,40804e+07;8,40764e+07;8,4001e+07;8,41478e+07;8,4001e+07;8,41478e+07;0,0873465;11,8934;11,8939;11,8839;11,9046;11,8839;11,9046;0,0873531;1;1;1;1;1;1;0
x86_64;cds-tas;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;4,22245e+07;4,22081e+07;4,20857e+07;4,23141e+07;4,20857e+07;4,23141e+07;0,27261;23,683;23,6923;23,6328;23,761;23,6328;23,761;0,272768;1;1;1;1;1;1;0
x86_64;cds-tas;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;6,43259e+07;6,45015e+07;6,42901e+07;6,48884e+07;6,42901e+07;6,48884e+07;0,520255;15,5458;15,5038;15,4111;15,5545;15,4111;15,5545;0,518717;1;1;1;1;1;1;0
x86_64;cds-tas;zipfian;0,990000;12;65536;1000;500;4096;50;25;25;3;1,01447e+07;1,0258e+07;9,87398e+06;1,07552e+07;9,87398e+06;1,07552e+07;4,40035;98,5734;97,6093;92,9784;101,276;92,9784;101,276;4,33577;0,929107;0,928608;0,922989;0,933728;0,922989;0,933728;0,580101
x86_64;cds-tas;zipfian;0,990000;12;65536;1000;500;4096;90;5;5;3;1,33192e+07;1,33893e+07;1,31141e+07;1,37345e+07;1,31141e+07;1,37345e+07;2,36072;75,0795;74,7142;72,8093;76,2538;72,8093;76,2538;2,34369;0,904599;0,900605;0,886927;0,910289;0,886927;0,910289;1,35269
x86_64;cds-tas;zipfian;0,990000;12;65536;100000;50000;4096;50;25;25;3;1,71505e+07;1,74017e+07;1,67563e+07;1,82983e+07;1,67563e+07;1,82983e+07;4,60342;58,3072;57,5453;54,6499;59,6789;54,6499;59,6789;4,51751;0,880334;0,875067;0,862709;0,882157;0,862709;0,882157;1,22743
x86_64;cds-tas;zipfian;0,990000;12;65536;100000;50000;4096;90;5;5;3;2,19352e+07;2,18443e+07;2,13747e+07;2,22231e+07;2,13747e+07;2,22231e+07;1,97507;45,5889;45,7904;44,9982;46,7843;44,9982;46,7843;1,98719;0,851337;0,849666;0,845889;0,851772;0,845889;0,851772;0,385822
x86_64;cds-tas;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;3;1,79211e+07;1,80966e+07;1,74244e+07;1,89443e+07;1,74244e+07;1,89443e+07;4,28269;55,8;55,3257;52,7862;57,3908;52,7862;57,3908;4,22708;0,968012;0,968776;0,963148;0,975167;0,963148;0,975167;0,624064
