arch;lock;dist;zipf_theta;threads;buckets;key_range;prefill;stream_len;read_pct;insert_pct;delete_pct;n;ops_s_median;ops_s_mean;ops_s_p25;ops_s_p75;ops_s_min;ops_s_max;ops_s_cov_pct;ns_op_median;ns_op_mean;ns_op_p25;ns_op_p75;ns_op_min;ns_op_max;ns_op_cov_pct;fairness_ratio_median;fairness_ratio_mean;fairness_ratio_p25;fairness_ratio_p75;fairness_ratio_min;fairness_ratio_max;fairness_ratio_cov_pct
aarch64;wh-default;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;3;2,83761e+07;2,83716e+07;2,79225e+07;2,88162e+07;2,79225e+07;2,88162e+07;1,57508;35,2409;35,2523;34,7027;35,8134;34,7027;35,8134;1,57565;0,983994;0,985457;0,983801;0,988575;0,983801;0,988575;0,274216
aarch64;wh-default;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;3;1,24792e+07;1,29269e+07;1,13109e+07;1,49907e+07;1,13109e+07;1,49907e+07;14,5457;80,1335;78,4173;66,7081;88,4104;66,7081;88,4104;13,9669;0,483151;0,465576;0,385133;0,528443;0,385133;0,528443;15,734
aarch64;wh-default;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;3;3,48455e+07;3,55034e+07;3,40328e+07;3,76321e+07;3,40328e+07;3,76321e+07;5,31701;28,6981;28,2182;26,5731;29,3834;26,5731;29,3834;5,19299;0,903275;0,892921;0,847369;0,92812;0,847369;0,92812;4,63189
aarch64;wh-default;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;3;1,68436e+07;1,68466e+07;1,68305e+07;1,68656e+07;1,68305e+07;1,68656e+07;0,105233;59,3699;59,3593;59,2923;59,4159;59,2923;59,4159;0,105207;1;1;1;1;1;1;0
aarch64;wh-default;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;3;1,63717e+07;1,63714e+07;1,63463e+07;1,63961e+07;1,63463e+07;1,63961e+07;0,15198;61,0812;61,0824;60,9901;61,1758;60,9901;61,1758;0,151986;1;1;1;1;1;1;0
aarch64;wh-default;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;3;1,61864e+07;1,60199e+07;1,5633e+07;1,62405e+07;1,5633e+07;1,62405e+07;2,09874;61,7804;62,4408;61,5746;63,9674;61,5746;63,9674;2,12375;0,991959;0,991916;0,991079;0,99271;0,991079;0,99271;0,0823003
aarch64;wh-default;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;3;1,73748e+07;1,71752e+07;1,67632e+07;1,73875e+07;1,67632e+07;1,73875e+07;2,0778;57,5546;58,2406;57,5125;59,6547;57,5125;59,6547;2,10299;0,986251;0,985564;0,984101;0,986339;0,984101;0,986339;0,128604
aarch64;wh-default;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;3;1,73134e+07;1,73156e+07;1,72059e+07;1,74275e+07;1,72059e+07;1,74275e+07;0,639918;57,7586;57,7529;57,3805;58,1194;57,3805;58,1194;0,63981;0,979529;0,980237;0,975064;0,986117;0,975064;0,986117;0,567248
aarch64;wh-default;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;3;2,13497e+07;2,23263e+07;2,12184e+07;2,4411e+07;2,12184e+07;2,4411e+07;8,09155;46,8391;44,9778;40,9652;47,129;40,9652;47,129;7,73277;0,985814;0,984581;0,980831;0,987099;0,980831;0,987099;0,336267
aarch64;wh-default;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;3;8,33927e+06;8,48933e+06;8,07967e+06;9,04904e+06;8,07967e+06;9,04904e+06;5,91102;119,915;118,064;110,509;123,767;110,509;123,767;5,7768;0,259388;0,243581;0,199667;0,271687;0,199667;0,271687;15,8158
aarch64;wh-default;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;3;1,14953e+07;1,15079e+07;1,12173e+07;1,1811e+07;1,12173e+07;1,1811e+07;2,58152;86,9917;86,9355;84,6666;89,1482;84,6666;89,1482;2,57816;0,297433;0,294924;0,244485;0,342853;0,244485;0,342853;16,6931
aarch64;wh-occ;uniform;0,990000;1;65536;1000;500;4096;50;25;25;3;1,3416e+07;1,33826e+07;1,32915e+07;1,34403e+07;1,32915e+07;1,34403e+07;0,596749;74,5376;74,7256;74,4029;75,2362;74,4029;75,2362;0,5986;1;1;1;1;1;1;0
aarch64;wh-occ;uniform;0,990000;1;65536;1000;500;4096;90;5;5;3;1,86033e+07;1,85738e+07;1,85061e+07;1,8612e+07;1,85061e+07;1,8612e+07;0,316394;53,7538;53,8396;53,7289;54,0361;53,7289;54,0361;0,316959;1;1;1;1;1;1;0
aarch64;wh-occ;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;3;1,37628e+07;1,37992e+07;1,37088e+07;1,39259e+07;1,37088e+07;1,39259e+07;0,819234;72,6597;72,4715;71,8086;72,946;71,8086;72,946;0,816354;1;1;1;1;1;1;0
aarch64;wh-occ;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;3;1,67756e+07;1,6793e+07;1,66498e+07;1,69536e+07;1,66498e+07;1,69536e+07;0,908884;59,6105;59,552;58,9847;60,0608;58,9847;60,0608;0,907528;1;1;1;1;1;1;0
aarch64;wh-occ;uniform;0,990000;2;65536;1000;500;4096;50;25;25;3;1,32938e+07;1,3433e+07;1,3106e+07;1,38991e+07;1,3106e+07;1,38991e+07;3,08553;75,2232;74,4904;71,947;76,3009;71,947;76,3009;3,04415;0,995222;0,994206;0,991638;0,995757;0,991638;0,995757;0,225275
aarch64;wh-occ;uniform;0,990000;2;65536;1000;500;4096;90;5;5;3;1,77055e+07;1,7785e+07;1,71375e+07;1,85119e+07;1,71375e+07;1,85119e+07;3,88311;56,4795;56,2835;54,0194;58,3515;54,0194;58,3515;3,86028;0,995089;0,99233;0,984484;0,997418;0,984484;0,997418;0,694747
aarch64;wh-occ;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;3;1,57569e+07;1,57398e+07;1,57052e+07;1,57573e+07;1,57052e+07;1,57573e+07;0,19046;63,4642;63,5334;63,4626;63,6732;63,4626;63,6732;0,19067;0,991482;0,990544;0,987758;0,992393;0,987758;0,992393;0,247909
aarch64;wh-occ;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;3;1,91368e+07;1,91585e+07;1,9056e+07;1,92828e+07;1,9056e+07;1,92828e+07;0,600127;52,2555;52,1974;51,8596;52,477;51,8596;52,477;0,599152;0,983589;0,982156;0,977449;0,98543;0,977449;0,98543;0,425495
aarch64;wh-occ;uniform;0,990000;4;65536;1000;500;4096;50;25;25;3;2,10052e+07;2,07876e+07;2,03087e+07;2,10489e+07;2,03087e+07;2,10489e+07;1,99787;47,6072;48,1185;47,5083;49,2399;47,5083;49,2399;2,0209;0,990372;0,985224;0,973705;0,991595;0,973705;0,991595;1,01444
aarch64;wh-occ;uniform;0,990000;4;65536;1000;500;4096;90;5;5;3;2,65552e+07;2,67527e+07;2,65173e+07;2,71857e+07;2,65173e+07;2,71857e+07;1,40329;37,6575;37,3842;36,7841;37,7112;36,7841;37,7112;1,39214;0,982983;0,983255;0,98043;0,986351;0,98043;0,986351;0,302041
aarch64;wh-occ;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;2,72653e+07;2,72171e+07;2,69616e+07;2,74245e+07;2,69616e+07;2,74245e+07;0,864082;36,6767;36,7434;36,4638;37,0898;36,4638;37,0898;0,866309;0,976914;0,976654;0,975097;0,97795;0,975097;0,97795;0,147873
aarch64;wh-occ;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;3,3065e+07;3,31249e+07;3,29989e+07;3,33107e+07;3,29989e+07;3,33107e+07;0,495997;30,2434;30,1893;30,0204;30,3041;30,0204;30,3041;0,494834;0,990767;0,990325;0,989062;0,991146;0,989062;0,991146;0,112093
aarch64;wh-occ;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;1,96841e+07;2,01336e+07;1,85925e+07;2,21243e+07;1,85925e+07;2,21243e+07;8,98166;50,8025;49,929;45,1991;53,7852;45,1991;53,7852;8,73079;0,9304;0,91645;0,848812;0,970139;0,848812;0,970139;6,74938
aarch64;wh-occ;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;1,90021e+07;1,9535e+07;1,83658e+07;2,12372e+07;1,83658e+07;2,12372e+07;7,7197;52,6258;51,3873;47,0872;54,4489;47,0872;54,4489;7,46088;0,830949;0,832049;0,823017;0,842182;0,823017;0,842182;1,15735
aarch64;wh-occ;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;4,87568e+07;4,88985e+07;4,87478e+07;4,91908e+07;4,87478e+07;4,91908e+07;0,517812;20,51;20,4509;20,329;20,5137;20,329;20,5137;0,516271;0,963149;0,96342;0,962576;0,964534;0,962576;0,964534;0,104489
aarch64;wh-occ;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;6,12081e+07;6,14195e+07;6,09632e+07;6,20872e+07;6,09632e+07;6,20872e+07;0,962359;16,3377;16,2825;16,1064;16,4033;16,1064;16,4033;0,958061;0,976083;0,975849;0,974171;0,977293;0,974171;0,977293;0,161306
aarch64;wh-occ;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;1,39422e+07;1,39385e+07;1,39273e+07;1,3946e+07;1,39273e+07;1,3946e+07;0,0708234;71,7246;71,7436;71,7051;71,8012;71,7051;71,8012;0,0708478;1;1;1;1;1;1;0
aarch64;wh-occ;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;1,86293e+07;1,86356e+07;1,85513e+07;1,87263e+07;1,85513e+07;1,87263e+07;0,470396;53,6788;53,6614;53,4008;53,9045;53,4008;53,9045;0,470163;1;1;1;1;1;1;0
aarch64;wh-occ;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;1,35378e+07;1,35582e+07;1,35165e+07;1,36203e+07;1,35165e+07;1,36203e+07;0,404325;73,8674;73,757;73,4199;73,9836;73,4199;73,9836;0,403544;1;1;1;1;1;1;0
aarch64;wh-occ;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;1,71415e+07;1,71498e+07;1,71304e+07;1,71774e+07;1,71304e+07;1,71774e+07;0,143209;58,3379;58,3098;58,216;58,3757;58,216;58,3757;0,143119;1;1;1;1;1;1;0
aarch64;wh-occ;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;3;1,25032e+07;1,24406e+07;1,22191e+07;1,25994e+07;1,22191e+07;1,25994e+07;1,58943;79,9797;80,3957;79,3686;81,8389;79,3686;81,8389;1,60039;0,998128;0,998348;0,997495;0,99942;0,997495;0,99942;0,0982744
aarch64;wh-occ;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;3;1,73142e+07;1,72039e+07;1,66455e+07;1,7652e+07;1,66455e+07;1,7652e+07;2,97749;57,7561;58,161;56,6507;60,0762;56,6507;60,0762;3,00599;0,99614;0,996315;0,995562;0,997243;0,995562;0,997243;0,0857213
aarch64;wh-occ;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;3;1,49525e+07;1,49059e+07;1,47458e+07;1,50195e+07;1,47458e+07;1,50195e+07;0,957267;66,8784;67,0914;66,58;67,816;66,58;67,816;0,961309;0,988841;0,988434;0,985976;0,990485;0,985976;0,990485;0,230859
aarch64;wh-occ;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;3;1,8998e+07;1,90102e+07;1,8961e+07;1,90716e+07;1,8961e+07;1,90716e+07;0,296062;52,637;52,6036;52,434;52,7397;52,434;52,7397;0,295794;0,987699;0,987959;0,986962;0,989216;0,986962;0,989216;0,116328
aarch64;wh-occ;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;3;1,8072e+07;1,81809e+07;1,7577e+07;1,88938e+07;1,7577e+07;1,88938e+07;3,65835;55,3342;55,0513;52,9274;56,8925;52,9274;56,8925;3,62865;0,96621;0,965382;0,953493;0,976442;0,953493;0,976442;1,19092
aarch64;wh-occ;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;3;2,21319e+07;2,21087e+07;2,18634e+07;2,23307e+07;2,18634e+07;2,23307e+07;1,06078;45,1836;45,2345;44,7815;45,7386;44,7815;45,7386;1,0625;0,971707;0,972718;0,967898;0,978549;0,967898;0,978549;0,554836
aarch64;wh-occ;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;3;2,49075e+07;2,50283e+07;2,48383e+07;2,53392e+07;2,48383e+07;2,53392e+07;1,08452;40,1485;39,9578;39,4645;40,2604;39,4645;40,2604;1,07827;0,97575;0,975777;0,973738;0,977843;0,973738;0,977843;0,210359
aarch64;wh-occ;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;3;3,17019e+07;3,17381e+07;3,16929e+07;3,18197e+07;3,16929e+07;3,18197e+07;0,222891;31,5438;31,5079;31,4271;31,5529;31,4271;31,5529;0,222611;0,988577;0,988684;0,987894;0,989582;0,987894;0,989582;0,0858821
aarch64;wh-occ;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;3;8,66821e+06;8,73026e+06;8,62232e+06;8,90023e+06;8,62232e+06;8,90023e+06;1,70648;115,364;114,566;112,357;115,978;112,357;115,978;1,69162;0,686718;0,698405;0,667342;0,741155;0,667342;0,741155;5,47951
aarch64;wh-occ;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;3;1,00028e+07;1,0256e+07;9,50524e+06;1,12599e+07;9,50524e+06;1,12599e+07;8,81765;99,9721;97,9959;88,8104;105,205;88,8104;105,205;8,54537;0,71139;0,717847;0,710928;0,731224;0,710928;0,731224;1,61411
aarch64;wh-occ;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;3;4,32701e+07;4,33182e+07;4,29152e+07;4,37694e+07;4,29152e+07;4,37694e+07;0,990673;23,1107;23,0865;22,847;23,3018;22,847;23,3018;0,989088;0,969652;0,965987;0,956949;0,971361;0,956949;0,971361;0,815117
aarch64;wh-occ;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;3;5,59313e+07;5,56467e+07;5,49331e+07;5,60756e+07;5,49331e+07;5,60756e+07;1,11804;17,8791;17,972;17,8331;18,2039;17,8331;18,2039;1,12487;0,976886;0,978408;0,972421;0,985916;0,972421;0,985916;0,70267
aarch64;wh-occ;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;3;1,88151e+07;1,88212e+07;1,88119e+07;1,88367e+07;1,88119e+07;1,88367e+07;0,0716781;53,1488;53,1315;53,0878;53,1578;53,0878;53,1578;0,0716493;1;1;1;1;1;1;0
aarch64;wh-occ;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;3;1,76181e+07;1,75863e+07;1,75159e+07;1,76248e+07;1,75159e+07;1,76248e+07;0,346822;56,7598;56,863;56,7384;57,0908;56,7384;57,0908;0,347508;1;1;1;1;1;1;0
aarch64;wh-occ;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;3;1,75094e+07;1,74974e+07;1,72479e+07;1,77349e+07;1,72479e+07;1,77349e+07;1,3927;57,1121;57,1587;56,3861;57,9779;56,3861;57,9779;1,39427;0,992201;0,991088;0,987958;0,993106;0,987958;0,993106;0,277317
aarch64;wh-occ;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;3;1,86837e+07;1,86077e+07;1,83551e+07;1,87844e+07;1,83551e+07;1,87844e+07;1,20671;53,5225;53,7463;53,2356;54,4809;53,2356;54,4809;1,21333;0,984475;0,985806;0,982697;0,990245;0,982697;0,990245;0,400284
aarch64;wh-occ;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;3;1,78639e+07;1,81685e+07;1,76265e+07;1,90151e+07;1,76265e+07;1,90151e+07;4,0879;55,9788;55,1005;52,5898;56,7327;52,5898;56,7327;4,00487;0,966833;0,960575;0,942072;0,972821;0,942072;0,972821;1,69707
aarch64;wh-occ;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;3;2,84803e+07;2,88284e+07;2,82097e+07;2,97951e+07;2,82097e+07;2,97951e+07;2,94176;35,112;34,7078;33,5626;35,4488;33,5626;35,4488;2,89838;0,984864;0,984702;0,980044;0,989197;0,980044;0,989197;0,464979
aarch64;wh-occ;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;3;6,87894e+06;6,86004e+06;6,7958e+06;6,90538e+06;6,7958e+06;6,90538e+06;0,833532;145,371;145,779;144,815;147,15;144,815;147,15;0,836622;0,693719;0,691494;0,656251;0,724512;0,656251;0,724512;4,94362
aarch64;wh-occ;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;3;1,51401e+07;1,53282e+07;1,50571e+07;1,57875e+07;1,50571e+07;1,57875e+07;2,60913;66,0498;65,2683;63,3411;66,414;63,3411;66,414;2,57233;0,737659;0,726147;0,698603;0,74218;0,698603;0,74218;3,29974
aarch64;wh-occ;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;3;1,90833e+07;1,907e+07;1,90163e+07;1,91104e+07;1,90163e+07;1,91104e+07;0,253861;52,4017;52,4386;52,3276;52,5864;52,3276;52,5864;0,254107;1;1;1;1;1;1;0
aarch64;wh-occ;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;3;1,82674e+07;1,8278e+07;1,82397e+07;1,83268e+07;1,82397e+07;1,83268e+07;0,243624;54,7422;54,7109;54,5648;54,8256;54,5648;54,8256;0,243427;1;1;1;1;1;1;0
aarch64;wh-occ;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;3;1,68679e+07;1,68336e+07;1,67282e+07;1,69048e+07;1,67282e+07;1,69048e+07;0,553376;59,2842;59,406;59,1547;59,7792;59,1547;59,7792;0,554843;0,992735;0,992696;0,992296;0,993058;0,992296;0,993058;0,0385283
aarch64;wh-occ;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;3;1,80516e+07;1,79857e+07;1,78414e+07;1,80642e+07;1,78414e+07;1,80642e+07;0,696134;55,3966;55,6014;55,358;56,0496;55,358;56,0496;0,69891;0,987794;0,987771;0,986121;0,989398;0,986121;0,989398;0,165891
aarch64;wh-occ;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;3;1,38491e+07;1,38604e+07;1,37448e+07;1,39872e+07;1,37448e+07;1,39872e+07;0,877255;72,2067;72,1517;71,4938;72,7547;71,4938;72,7547;0,876227;0,855951;0,863812;0,835683;0,899802;0,835683;0,899802;3,79415
aarch64;wh-occ;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;3;1,85517e+07;1,84394e+07;1,81534e+07;1,86133e+07;1,81534e+07;1,86133e+07;1,35392;53,9035;54,2383;53,7252;55,0862;53,7252;55,0862;1,36387;0,919059;0,915686;0,907787;0,920212;0,907787;0,920212;0,749709
aarch64;wh-occ;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;3;6,31655e+06;6,16154e+06;5,77277e+06;6,3953e+06;5,77277e+06;6,3953e+06;5,50152;158,314;162,635;156,365;173,227;156,365;173,227;5,67175;0,65449;0,656608;0,649628;0,665705;0,649628;0,665705;1,2557
aarch64;wh-occ;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;3;7,45691e+06;7,41279e+06;7,14803e+06;7,63345e+06;7,14803e+06;7,63345e+06;3,31452;134,104;135,002;131,002;139,899;131,002;139,899;3,34486;0,649485;0,659295;0,605599;0,722802;0,605599;0,722802;8,98143
aarch64;wh-occ-opt;uniform;0,990000;1;65536;1000;500;4096;50;25;25;3;1,35314e+07;1,35306e+07;1,35188e+07;1,35417e+07;1,35188e+07;1,35417e+07;0,0848784;73,9023;73,9065;73,8459;73,9712;73,8459;73,9712;0,0848839;1;1;1;1;1;1;0
aarch64;wh-occ-opt;uniform;0,990000;1;65536;1000;500;4096;90;5;5;3;2,08741e+07;2,08786e+07;2,0803e+07;2,09587e+07;2,0803e+07;2,09587e+07;0,373506;47,9062;47,8964;47,7128;48,0701;47,7128;48,0701;0,373389;1;1;1;1;1;1;0
aarch64;wh-occ-opt;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;3;1,37252e+07;1,37085e+07;1,3674e+07;1,37263e+07;1,3674e+07;1,37263e+07;0,217988;72,8588;72,9477;72,8527;73,1315;72,8527;73,1315;0,218266;1;1;1;1;1;1;0
aarch64;wh-occ-opt;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;3;1,88481e+07;1,87661e+07;1,85939e+07;1,88564e+07;1,85939e+07;1,88564e+07;0,795214;53,0559;53,2898;53,0324;53,7812;53,0324;53,7812;0,798868;1;1;1;1;1;1;0
aarch64;wh-occ-opt;uniform;0,990000;2;65536;1000;500;4096;50;25;25;3;1,46645e+07;1,46704e+07;1,46147e+07;1,47319e+07;1,46147e+07;1,47319e+07;0,400875;68,192;68,1653;67,8799;68,4241;67,8799;68,4241;0,400637;0,992008;0,992038;0,991498;0,992609;0,991498;0,992609;0,0560584
aarch64;wh-occ-opt;uniform;0,990000;2;65536;1000;500;4096;90;5;5;3;3,08233e+07;3,09363e+07;3,07942e+07;3,11913e+07;3,07942e+07;3,11913e+07;0,715477;32,443;32,3256;32,0602;32,4736;32,0602;32,4736;0,712591;0,986314;0,983234;0,975911;0,987478;0,975911;0,987478;0,647744
aarch64;wh-occ-opt;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;3;1,74588e+07;1,74625e+07;1,74048e+07;1,75238e+07;1,74048e+07;1,75238e+07;0,341243;57,2776;57,266;57,0651;57,4553;57,0651;57,4553;0,341139;0,990299;0,991292;0,990241;0,993336;0,990241;0,993336;0,178595
aarch64;wh-occ-opt;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;3;3,18312e+07;3,2057e+07;3,17293e+07;3,26106e+07;3,17293e+07;3,26106e+07;1,50382;31,4158;31,1991;30,6649;31,5166;30,6649;31,5166;1,49154;0,994273;0,995184;0,992044;0,999235;0,992044;0,999235;0,369885
aarch64;wh-occ-opt;uniform;0,990000;4;65536;1000;500;4096;50;25;25;3;2,18637e+07;2,17839e+07;2,1292e+07;2,2196e+07;2,1292e+07;2,2196e+07;2,09917;45,738;45,919;45,0531;46,9661;45,0531;46,9661;2,11079;0,975511;0,975493;0,975182;0,975786;0,975182;0,975786;0,0309999
aarch64;wh-occ-opt;uniform;0,990000;4;65536;1000;500;4096;90;5;5;3;5,25541e+07;5,24289e+07;5,16187e+07;5,31138e+07;5,16187e+07;5,31138e+07;1,4408;19,028;19,0761;18,8275;19,3728;18,8275;19,3728;1,44596;0,976082;0,976988;0,975905;0,978978;0,975905;0,978978;0,176601
aarch64;wh-occ-opt;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;3,11105e+07;3,11251e+07;3,10954e+07;3,11695e+07;3,10954e+07;3,11695e+07;0,125767;32,1435;32,1284;32,0827;32,1591;32,0827;32,1591;0,12569;0,972371;0,972003;0,970596;0,973043;0,970596;0,973043;0,130067
aarch64;wh-occ-opt;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;5,95497e+07;5,96695e+07;5,95139e+07;5,9945e+07;5,95139e+07;5,9945e+07;0,400956;16,7927;16,7592;16,682;16,8028;16,682;16,8028;0,400053;0,972608;0,974548;0,97038;0,980656;0,97038;0,980656;0,554689
aarch64;wh-occ-opt;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;2,67178e+07;2,73965e+07;2,66743e+07;2,87976e+07;2,66743e+07;2,87976e+07;4,4295;37,4283;36,5476;34,7252;37,4893;34,7252;37,4893;4,31921;0,965805;0,925355;0,843512;0,966749;0,843512;0,966749;7,65976
aarch64;wh-occ-opt;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;7,74682e+07;7,80041e+07;7,73934e+07;7,91505e+07;7,73934e+07;7,91505e+07;1,27377;12,9085;12,8212;12,6342;12,921;12,6342;12,921;1,26453;0,968241;0,968459;0,968072;0,969065;0,968072;0,969065;0,0548588
aarch64;wh-occ-opt;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;5,55318e+07;5,45436e+07;5,2446e+07;5,56531e+07;5,2446e+07;5,56531e+07;3,33239;18,0077;18,3478;17,9684;19,0672;17,9684;19,0672;3,39745;0,958135;0,876325;0,704348;0,966492;0,704348;0,966492;17,0023
aarch64;wh-occ-opt;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;1,11183e+08;1,11188e+08;1,10683e+08;1,11699e+08;1,10683e+08;1,11699e+08;0,457124;8,99417;8,99388;8,95263;9,03485;8,95263;9,03485;0,457097;0,968237;0,969459;0,967321;0,972819;0,967321;0,972819;0,303847
aarch64;wh-occ-opt;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;1,41105e+07;1,40941e+07;1,40526e+07;1,41192e+07;1,40526e+07;1,41192e+07;0,257054;70,8693;70,952;70,8253;71,1614;70,8253;71,1614;0,257411;1;1;1;1;1;1;0
aarch64;wh-occ-opt;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;2,07436e+07;2,07878e+07;2,07327e+07;2,0887e+07;2,07327e+07;2,0887e+07;0,414187;48,2077;48,1058;47,8767;48,2329;47,8767;48,2329;0,413215;1;1;1;1;1;1;0
aarch64;wh-occ-opt;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;1,34778e+07;1,35224e+07;1,34611e+07;1,36284e+07;1,34611e+07;1,36284e+07;0,681373;74,1961;73,9536;73,3764;74,2883;73,3764;74,2883;0,678802;1;1;1;1;1;1;0
aarch64;wh-occ-opt;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;1,91029e+07;1,91028e+07;1,89804e+07;1,92251e+07;1,89804e+07;1,92251e+07;0,640299;52,348;52,3497;52,0154;52,6858;52,0154;52,6858;0,640316;1;1;1;1;1;1;0
aarch64;wh-occ-opt;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;3;1,37475e+07;1,36982e+07;1,35575e+07;1,37896e+07;1,35575e+07;1,37896e+07;0,902607;72,7407;73,0062;72,5182;73,7597;72,5182;73,7597;0,90673;0,999064;0,998939;0,998581;0,999171;0,998581;0,999171;0,0314669
aarch64;wh-occ-opt;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;3;2,88728e+07;2,87622e+07;2,82779e+07;2,9136e+07;2,82779e+07;2,9136e+07;1,5283;34,6347;34,7733;34,3218;35,3633;34,3218;35,3633;1,5367;0,992512;0,992255;0,990529;0,993725;0,990529;0,993725;0,162598
aarch64;wh-occ-opt;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;3;1,6149e+07;1,61306e+07;1,60877e+07;1,61551e+07;1,60877e+07;1,61551e+07;0,231039;61,9235;61,9943;61,9001;62,1594;61,9001;62,1594;0,231339;0,991589;0,991128;0,989383;0,992412;0,989383;0,992412;0,158026
aarch64;wh-occ-opt;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;3;3,10512e+07;3,10353e+07;3,09937e+07;3,1061e+07;3,09937e+07;3,1061e+07;0,117126;32,2049;32,2214;32,1947;32,2646;32,1947;32,2646;0,117198;0,994756;0,993871;0,990632;0,996225;0,990632;0,996225;0,291751
aarch64;wh-occ-opt;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;3;1,93656e+07;1,94438e+07;1,9302e+07;1,96638e+07;1,9302e+07;1,96638e+07;0,993339;51,6379;51,4336;50,8549;51,808;50,8549;51,808;0,988366;0,972348;0,970759;0,963396;0,976534;0,963396;0,976534;0,691369
aarch64;wh-occ-opt;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;3;4,71704e+07;4,67343e+07;4,58021e+07;4,72303e+07;4,58021e+07;4,72303e+07;1,72855;21,1997;21,4019;21,1728;21,833;21,1728;21,833;1,74587;0,978539;0,979338;0,977149;0,982326;0,977149;0,982326;0,273592
aarch64;wh-occ-opt;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;3;2,78444e+07;2,78029e+07;2,76511e+07;2,79131e+07;2,76511e+07;2,79131e+07;0,488631;35,9138;35,968;35,8254;36,1649;35,8254;36,1649;0,489629;0,967707;0,967921;0,967343;0,968713;0,967343;0,968713;0,0733147
