arch;hostname;lock;dist;zipf_theta;threads;buckets;key_range;prefill;stream_len;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;93409728;84014021;4994317;4401390;18681623;53,528539;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;109279104;98554070;5682651;5042383;21855454;45,755168;54615232;54663872;0,999110
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;111219136;100303846;5783449;5131841;22243420;44,957113;55555968;55663168;0,998074
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;112404480;101372861;5845081;5186538;22480549;44,482899;56146304;56258176;0,998011
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;145556928;130854479;7559294;7143155;29110674;34,351660;36222336;36549632;0,991045
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;149416000;134323418;7759157;7333425;29882484;33,464419;37219008;37642240;0,988756
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;152927808;137481092;7941544;7505172;30584780;32,696001;38035904;38477120;0,988533
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;69604992;62567076;3525910;3512006;13920507;71,836459;8479232;8930304;0,949490
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;71171904;63976535;3605536;3589833;14233877;70,254926;8714240;9192704;0,947952
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;74839872;67271672;3790888;3777312;14967451;66,811642;9101760;9545920;0,953471
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;94598400;85083123;5057874;4457403;18919368;52,855887;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;94728320;85199990;5064816;4463514;18945336;52,783439;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;94710656;85184112;5063871;4462673;18941794;52,793308;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;112448000;101412861;5846909;5188230;22489189;44,465809;56018496;56429504;0,992716
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;108407168;97768589;5636779;5001800;21681038;46,123253;53996160;54411008;0,992376
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;108347968;97715083;5633785;4999100;21669196;46,148458;53995648;54352320;0,993438
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;125076352;112441659;6496754;6137939;25014673;39,976537;31231616;31289664;0,998145
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;127052992;114218222;6598936;6235834;25410020;39,354553;31634432;31882944;0,992205
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;127091456;114252892;6601427;6237137;25417754;39,342579;31690432;31812928;0,996149
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;47302016;42517875;2398874;2385267;9460082;105,707327;5815360;6101568;0,953093
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;48022080;43163944;2434244;2423892;9604097;104,122220;5760512;6098688;0,944549
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;48394944;43499549;2453173;2442222;9678660;103,320080;5846976;6153728;0,950152
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;97598016;87781030;5218250;4598736;19519248;51,231481;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;96268800;86585523;5147180;4536097;19253525;51,938540;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;97207552;87429848;5197371;4580333;19441170;51,437231;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;108860160;98177171;5660330;5022659;21771636;45,931319;54220736;54639424;0,992337
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;109228416;98508834;5679733;5039849;21845293;45,776450;54490304;54738112;0,995473
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;107535616;96982385;5591578;4961653;21506745;46,497039;53603584;53932032;0,993910
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;98977024;88976505;5142233;4858286;19794957;50,517915;24491648;24930176;0,982410
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;99488256;89436341;5168847;4883068;19897238;50,258229;24670528;25056896;0,984580
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;100911424;90717161;5242382;4951881;20181835;49,549508;25130944;25365504;0,990753
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;34180416;30722382;1732691;1725343;6835830;146,288001;4117696;4420224;0,931558
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;35057280;31509363;1776991;1770926;7011210;142,628729;4123008;4568768;0,902433
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;33752960;30338362;1711660;1702938;6750329;148,140926;4053696;4340800;0,933859
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;87116032;78353393;4657812;4104827;17422905;57,395708;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;85844992;77210191;4589860;4044941;17168703;58,245517;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;86030848;77377348;4599794;4053706;17205857;58,119742;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;129616000;116894424;6740567;5981009;25922718;38,576201;64709440;64906560;0,996963
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;129211712;116531589;6718483;5961640;25841872;38,696887;64342016;64869696;0,991866
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;130401472;117603056;6781253;6017163;26079791;38,343865;65157312;65244160;0,998669
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;230285952;207028499;11957031;11300422;46056153;21,712625;57198784;57954944;0,986953
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;228121728;205081103;11846442;11194183;45623295;21,918627;56814976;57253824;0,992335
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;229531840;206352569;11916206;11263065;45905209;21,784020;56864320;57908864;0,981962
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;433170048;389362444;21956456;21851148;86630946;11,543219;53749696;54577664;0,984830
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;432411584;388682166;21916394;21813024;86479295;11,563461;53539328;54677696;0,979180
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;429376960;385954971;21763440;21658549;85872188;11,645214;53192192;54073216;0,983707
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;88177984;79308520;4714595;4154869;17635281;56,704510;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;88055936;79198750;4708066;4149120;17610861;56,783139;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;88845184;79908611;4750268;4186305;17768719;56,278676;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;128701568;116070076;6692818;5938674;25739823;38,850306;64321792;64379776;0,999099
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;128544704;115928777;6684562;5931365;25708490;38,897655;64266560;64278144;0,999820
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;128418560;115815377;6677781;5925402;25683238;38,935900;64130112;64288448;0,997537
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;223582400;201001115;11609127;10972158;44715448;22,363636;55433280;56361600;0,983529
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;222965440;200446380;11577262;10941798;44592033;22,425530;55300864;56175104;0,984437
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;219421440;197260351;11393160;10767929;43883294;22,787715;54432000;55293632;0,984417
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;383865088;345044805;19459290;19360993;76770333;13,025865;47356608;48387264;0,978700
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;391321920;351749934;19834971;19737015;78261533;12,777669;48316736;49344896;0,979164
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;386891904;347766522;19611508;19513874;77375574;12,923975;47866176;48691520;0,983050
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;92077312;82815626;4923083;4338603;18415152;54,303108;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;92085312;82822821;4923510;4338981;18416795;54,298261;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;92088000;82825258;4923649;4339093;18417304;54,296761;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;125463808;113151301;6523713;5788794;25092296;39,852869;62507968;62955840;0,992886
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;125301504;113005298;6515054;5781152;25059828;39,904503;62353280;62948224;0,990549
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;126070528;113698438;6555296;5816794;25213729;39,660932;62823232;63247296;0,993295
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;200223616;179999181;10398590;9825845;40043870;24,972611;49956992;50215040;0,994861
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;198216192;178194245;10294512;9727435;39642494;25,225456;49440576;49697728;0,994826
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;200037120;179833102;10388378;9815640;40006469;24,995957;49795136;50174464;0,992440
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;126391168;113604409;6407221;6379538;25277335;39,561132;15191744;16130048;0,941829
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;117283712;105419541;5946527;5917644;23455919;42,633162;14164672;14905088;0,950325
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;117479104;105594346;5955969;5928789;23494916;42,562399;14124160;14924160;0,946396
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;96166336;86493351;5141709;4531276;19233109;51,993673;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;96483392;86778527;5158655;4546210;19296382;51,823186;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;96141120;86470672;5140360;4530088;19227948;52,007627;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;123189824;111100889;6405238;5683697;24637506;40,588523;61294976;61894848;0,990308
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;121016000;109140153;6292341;5583506;24202775;41,317575;60259840;60756160;0,991831
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;121200064;109306809;6301509;5591746;24239574;41,254850;60217344;60982720;0,987449
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;142755712;128334120;7417896;7003696;28550523;35,025627;35248896;35980096;0,979678
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;128211648;115261002;6661477;6289169;25641745;38,998905;31648704;32414592;0,976372
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;125669952;112969079;6529808;6171065;25133346;39,787778;30937280;32020480;0,966172
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;45543744;40936806;2310906;2296032;9108430;109,788401;5422912;5960896;0,909748
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;53953536;48494937;2735700;2722899;10790322;92,675632;6462464;6864448;0,941440
aarch64;ip-172-31-19-57;wh-tas;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;45073728;40514381;2285734;2273613;9014427;110,933284;5456256;5787328;0,942794
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;1;65536;1000;500;4096;50;25;25;65649408;32183599;16524541;16941268;13129651;76,163483;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;1;65536;1000;500;4096;50;25;25;65330304;32027162;16444228;16858914;13065827;76,535525;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;1;65536;1000;500;4096;50;25;25;65206592;31966509;16413092;16826991;13041087;76,680722;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;2;65536;1000;500;4096;50;25;25;81140544;39787745;21036242;20316557;16227799;61,622651;40458880;40681664;0,994524
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;2;65536;1000;500;4096;50;25;25;80843904;39642290;20958573;20243041;16168495;61,848672;40262016;40581888;0,992118
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;2;65536;1000;500;4096;50;25;25;81588928;40007628;21152038;20429262;16317475;61,283988;40655232;40933696;0,993197
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;4;65536;1000;500;4096;50;25;25;119776832;59233984;30121102;30421746;23954816;41,745259;29777664;30176640;0,986779
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;4;65536;1000;500;4096;50;25;25;123954368;61301747;31167985;31484636;24790242;40,338452;30685632;31359360;0,978516
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;4;65536;1000;500;4096;50;25;25;119381760;59036496;30024963;30320301;23875798;41,883416;29745600;29946496;0,993292
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;8;65536;1000;500;4096;50;25;25;127091072;63035915;31894850;32160307;25417264;39,343338;15716864;16084032;0,977172
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;8;65536;1000;500;4096;50;25;25;127594112;63284856;32020398;32288858;25517934;39,188124;15806464;16044992;0,985134
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;8;65536;1000;500;4096;50;25;25;130736832;64844015;32810713;33082104;26146328;38,246288;16201280;16488512;0,982580
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;69492608;34067662;17491916;17933030;13898285;71,951319;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;69061312;33856257;17383337;17821718;13812044;72,400577;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;69504064;34073300;17494778;17935986;13900556;71,939564;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;72186112;35396929;18717036;18072147;14436946;69,266724;36040704;36145408;0,997103
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;72568448;35584396;18815028;18169024;14513410;68,901794;36262208;36306240;0,998787
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;72668480;35633484;18840398;18194598;14533462;68,806728;36277888;36390592;0,996903
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;101089344;49992254;25419051;25678039;20217365;49,462428;24958720;25459136;0,980344
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;100362816;49633137;25236611;25493068;20072102;49,820392;24806336;25276352;0,981405
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;99723520;49316944;25075895;25330681;19944225;50,139825;24649344;25161984;0,979626
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;52204864;25891763;13104093;13209008;10440592;95,780007;6236800;6752256;0,923662
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;65729536;32597064;16499155;16633317;13145411;76,072173;8094464;8365568;0,967593
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;65160896;32317926;16355330;16487640;13031693;76,735998;7910144;8344000;0,948004
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;70929344;34771999;17853555;18303790;14185672;70,493662;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;70335296;34480788;17704017;18150491;14066800;71,089371;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;71075456;34843623;17890342;18341491;14214839;70,349017;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;101326592;49686060;26267382;25373150;20264935;49,346321;50377728;50948864;0,988790
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;102078720;50054878;26461311;25562531;20415483;48,982430;50684096;51394624;0,986175
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;101734400;49886060;26372109;25476231;20346496;49,148510;50517888;51216512;0,986359
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;181707328;89868252;45679830;46159246;36340623;27,517415;44625600;46288256;0,964080
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;181865984;89944341;45721973;46199670;36372328;27,493428;44666112;46164096;0,967551
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;180846976;89438237;45468880;45939859;36168497;27,648370;44486144;45727808;0,972847
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;329565632;163470748;82682801;83412083;65910786;15,172024;40486592;42055616;0,962692
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;327410944;162399517;82147925;82863502;65480032;15,271831;40332032;41720704;0,966715
aarch64;ip-172-31-19-57;wh-tas;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;327762240;162577797;82235593;82948850;65550187;15,255486;40377920;41827904;0,965335
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;70950976;34782612;17858997;18309367;14189994;70,472191;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;70111296;34370972;17647642;18092682;14022024;71,316378;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;69862848;34249160;17585113;18028575;13972331;71,570018;0;0;1,000000
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;90253504;44256307;23395853;22601344;18050365;55,400539;44806912;45446592;0,985925
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;90543104;44398369;23473058;22671677;18108267;55,223395;45093952;45449152;0,992185
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;90482560;44368597;23453864;22660099;18096173;55,260300;44830400;45652160;0,982000
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;157222592;77755910;39527683;39938999;31443773;31,802799;38643072;39889856;0,968744
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;157675648;77979876;39641529;40054243;31534411;31,711389;38742848;39987648;0,968870
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;157064512;77676778;39488766;39898968;31412178;31,834786;38603648;39752320;0,971104
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;270179904;134021436;67790509;68367959;54034076;18,506840;33180416;34352128;0,965891
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;267457792;132672036;67105241;67680515;53489545;18,695242;32772224;34079104;0,961652
aarch64;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;255126912;126594865;63799497;64732550;51023548;19,598794;24672832;34811072;0,708764
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;1;65536;1000;500;4096;90;5;5;97016192;87257718;5187141;4571333;19402982;51,538468;0;0;1,000000
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;1;65536;1000;500;4096;90;5;5;97659584;87836400;5221541;4601643;19531558;51,199191;0;0;1,000000
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;1;65536;1000;500;4096;90;5;5;96585472;86870340;5164116;4551016;19316733;51,768588;0;0;1,000000
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;2;65536;1000;500;4096;90;5;5;109507136;98759291;5694778;5053067;21901005;45,660004;54685248;54821888;0,997508
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;2;65536;1000;500;4096;90;5;5;109246592;98524242;5681268;5041082;21848925;45,768841;54547008;54699584;0,997211
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;2;65536;1000;500;4096;90;5;5;108897024;98210082;5662425;5024517;21779009;45,915770;54304576;54592448;0,994727
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;4;65536;1000;500;4096;90;5;5;176569728;158737287;9168641;8663800;35313081;28,318118;43822336;44360384;0,987871
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;4;65536;1000;500;4096;90;5;5;180221440;162020701;9359200;8841539;36043430;27,744307;44480000;45618560;0,975042
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;4;65536;1000;500;4096;90;5;5;186867648;167993331;9705153;9169164;37372614;26,757561;46527616;46807744;0,994015
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;8;65536;1000;500;4096;90;5;5;159471808;143347780;8081004;8043024;31893174;31,354671;19579648;20348736;0,962205
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;8;65536;1000;500;4096;90;5;5;167030528;150141490;8465644;8423394;33404892;29,935735;20482048;21135936;0,969063
aarch64;ip-172-31-19-57;wh-ttas;uniform;0,990000;8;65536;1000;500;4096;90;5;5;166228032;149420440;8422989;8384603;33244332;30,080315;20395328;21171968;0,963318
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;97362496;87569206;5205657;4587633;19472175;51,355331;0;0;1,000000
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;96994816;87238509;5186000;4570307;19398709;51,549820;0;0;1,000000
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;97174336;87399959;5195602;4578775;19434530;51,454806;0;0;1,000000
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;118016256;106433727;6137003;5445526;23602874;42,367721;58984640;59031616;0,999204
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;116790528;105328328;6073244;5388956;23357695;42,812443;58361728;58428800;0,998852
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;117788160;106228105;6125088;5434967;23557300;42,449686;58850944;58937216;0,998536
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;159466240;143355206;8282915;7828119;31892508;31,355326;39360320;40136512;0,980661
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;157972736;142015293;8202546;7754897;31593824;31,651755;39064960;40059072;0,975184
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;155698880;139972337;8084106;7642437;31139076;32,113990;38552448;39455808;0,977105
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;72582336;65244123;3677213;3661000;14515951;68,889730;8881408;9383296;0,946513
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;77444288;69612809;3922796;3908683;15488317;64,564790;9442560;9859776;0,957685
aarch64;ip-172-31-19-57;wh-ttas;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;69894848;62827310;3539961;3527577;13978401;71,538938;8445696;8950336;0,943618
aarch64;ip-172-31-19-57;wh-ttas;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;98563392;88649303;5269874;4644215;19712340;50,729643;0;0;1,000000
aarch64;ip-172-31-19-57;wh-ttas;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;98673920;88748704;5275780;4649436;19734527;50,672609;0;0;1,000000
aarch64;ip-172-31-19-57;wh-ttas;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;98195648;88318533;5250212;4626903;19638768;50,919689;0;0;1,000000
