arch;hostname;lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
xeon;diascld45;wh-cas;zipfian;0,990000;16;65536;1000000;20;40;40;62155108;12435198;24860699;24859211;20713904;48,276750;3682956;4085813;0,901401
xeon;diascld45;wh-cas;zipfian;0,990000;32;65536;1000000;20;40;40;34083264;6814970;13637267;13631027;11358164;88,042395;787551;1360001;0,579081
xeon;diascld45;wh-cas;zipfian;0,990000;48;65536;1000000;20;40;40;28899363;5778394;11559602;11561367;9623752;103,909567;443218;763865;0,580231
xeon;diascld45;wh-occ;zipfian;0,990000;1;65536;1000000;20;40;40;9232302;1845936;3694108;3692258;3077204;324,970306;0;0;1,000000
xeon;diascld45;wh-occ;zipfian;0,990000;2;65536;1000000;20;40;40;17131350;3426986;6855468;6848896;5709922;175,133721;8507172;8624178;0,986433
xeon;diascld45;wh-occ;zipfian;0,990000;4;65536;1000000;20;40;40;20318943;4065880;8127355;8125708;6772307;147,660162;4981999;5210864;0,956079
xeon;diascld45;wh-occ;zipfian;0,990000;8;65536;1000000;20;40;40;40210950;8044478;16082502;16083970;13401822;74,616716;4856175;5184617;0,936651
xeon;diascld45;wh-occ;zipfian;0,990000;16;65536;1000000;20;40;40;63602340;12724668;25438731;25438941;21197580;47,175196;3819912;4206383;0,908123
xeon;diascld45;wh-occ;zipfian;0,990000;32;65536;1000000;20;40;40;37591810;7515767;15040474;15035569;12527402;79,825009;899943;1453646;0,619094
xeon;diascld45;wh-occ;zipfian;0,990000;48;65536;1000000;20;40;40;32633590;6523967;13055417;13054206;10874215;91,960658;653827;722450;0,905013
xeon;diascld45;wh-occ-opt;zipfian;0,990000;1;65536;1000000;20;40;40;9804016;1960174;3922926;3920916;3267755;306,020407;0;0;1,000000
xeon;diascld45;wh-occ-opt;zipfian;0,990000;2;65536;1000000;20;40;40;14399523;2880868;5762738;5755917;4799429;208,358119;7118717;7280806;0,977737
xeon;diascld45;wh-occ-opt;zipfian;0,990000;4;65536;1000000;20;40;40;21079563;4217891;8431870;8429802;7025852;142,331478;5014832;5509579;0,910202
xeon;diascld45;wh-occ-opt;zipfian;0,990000;8;65536;1000000;20;40;40;41028168;8207523;16408838;16411807;13674221;73,130306;4999957;5250858;0,952217
xeon;diascld45;wh-occ-opt;zipfian;0,990000;16;65536;1000000;20;40;40;67546375;13510475;27018861;27017039;22510493;44,423727;3994150;4422953;0,903051
xeon;diascld45;wh-occ-opt;zipfian;0,990000;32;65536;1000000;20;40;40;38173009;7633229;15270742;15269038;12721068;78,609747;904907;1513672;0,597822
xeon;diascld45;wh-occ-opt;zipfian;0,990000;48;65536;1000000;20;40;40;28102592;5619640;11241061;11241891;9364313;106,788390;475368;691548;0,687397
